verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,sign_info,stem,tense,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,motion_type,spatial_arg_type,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,comments,reconstructed_verse
160476,CWB[,MT,2_Samuel,1,1,CB,W JHJ >XRJ MWT C>WL W DWD CB M HKWT >T H <MLQ W JCB DWD B YQLG JMJM CNJM,,qal,perf,W DWD CB,DWD,no complement,no complement,,,,,,,,,,,,,,,,,,
160499,BW>[,MT,2_Samuel,1,2,B>,W JHJ B JWM H CLJCJ W HNH >JC B> MN H MXNH M <M C>WL W BGDJW QR<JM W >DMH <L R>CW W JHJ B B>W >L DWD W JPL >RYH W JCTXW,,qal,perf,W HNH >JC B> MN H MXNH M <M C>WL,>JC,MN H MXNH M <M C>WL,MN H MXNH/ MN <M C>WL=/,,0,prep + prep + prep,pers,anim,det,subs,complex,,,MN,MN,<M,,,,min excluded,
160516,BW>[,MT,2_Samuel,1,2,B>W,W JHJ B JWM H CLJCJ W HNH >JC B> MN H MXNH M <M C>WL W BGDJW QR<JM W >DMH <L R>CW W JHJ B B>W >L DWD W JPL >RYH W JCTXW,,qal,infc,B B>W >L DWD,,>L DWD,>L DWD==/,to David,0,prep,pers,anim,det,nmpr,simple,factive,goal,>L,,,,,,,
160520,NPL[,MT,2_Samuel,1,2,JPL,W JHJ B JWM H CLJCJ W HNH >JC B> MN H MXNH M <M C>WL W BGDJW QR<JM W >DMH <L R>CW W JHJ B B>W >L DWD W JPL >RYH W JCTXW,,qal,wayq,W JPL >RYH,,>RYH,>RY/,to the ground ,1,dir-he,place,inanim,det,subs,simple,vertical,goal,,,,,,,,
2002604,NWS[,4Q51,2_Samuel,1,4,NS,H DBR H ZH HGD N> LJ W J>MR >CR NS H <M MN H MLXMH W GM HRBH NPL MN H <M W JMTW W GM C>WL W JHWNTN BNW MTW,1 111 1 11 110 01 11 1 1111 111 11 1 11 11 1 11111 1 11 1111 111 00 0 00 0 1111 1 11 1111 1 111111 111 111,qal,perf,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[H DBR H ZH HG]D N[> LJ W J>MR >CR NS H <M MN H MLXMH W GM HRBH NPL] MN H <M W [JMTW W GM C>WL W JHWNTN BNW MTW]
2002613,NPL[,4Q51,2_Samuel,1,4,NPL,H DBR H ZH HGD N> LJ W J>MR >CR NS H <M MN H MLXMH W GM HRBH NPL MN H <M W JMTW W GM C>WL W JHWNTN BNW MTW,1 111 1 11 110 01 11 1 1111 111 11 1 11 11 1 11111 1 11 1111 111 00 0 00 0 1111 1 11 1111 1 111111 111 111,qal,perf,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[H DBR H ZH HG]D N[> LJ W J>MR >CR NS H <M MN H MLXMH W GM HRBH NPL] MN H <M W [JMTW W GM C>WL W JHWNTN BNW MTW]
160621,PNH[,MT,2_Samuel,1,7,JPN,W JPN >XRJW W JR>NJ W JQR> >LJ W >MR HNNJ,,qal,wayq,W JPN >XRJW,,>XRJW,>XR/,behind him,0,prep,prps,anim,det,prsf,simple,posture/not motion,goal,>XR/,,,,,,,
160669,NPL[,MT,2_Samuel,1,10,NPLW,W ><MD <LJW W >MTTHW KJ JD<TJ KJ L> JXJH >XRJ NPLW W >QX H NZR >CR <L R>CW W >Y<DH >CR <L ZR<W W >BJ>M >L >DNJ HNH,,qal,infc,>XRJ NPLW,,no complement,no complement,,,,,,,,,,,,,,,,,,
160683,BW>[,MT,2_Samuel,1,10,>BJ>M,W ><MD <LJW W >MTTHW KJ JD<TJ KJ L> JXJH >XRJ NPLW W >QX H NZR >CR <L R>CW W >Y<DH >CR <L ZR<W W >BJ>M >L >DNJ HNH,,hif,wayq,W >BJ>M >L >DNJ HNH,,>L >DNJ,>L >DWN/,to my lord,0,prep,pers,anim,det,subs,complex,factive,goal,>L,,,,,,,
160683,BW>[,MT,2_Samuel,1,10,>BJ>M,W ><MD <LJW W >MTTHW KJ JD<TJ KJ L> JXJH >XRJ NPLW W >QX H NZR >CR <L R>CW W >Y<DH >CR <L ZR<W W >BJ>M >L >DNJ HNH,,hif,wayq,W >BJ>M >L >DNJ HNH,,HNH,HNH==,here,0,vc,adv,inanim,det,adv,simple,factive,goal,,,,,,,,
2002648,BW>[,4Q51,2_Samuel,1,10,>BJ>M,<L ZR<W W >BJ>M >L >DNJ HNH,11 1111 0 00111 11 1111 111,hif,wayq,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[<L ZR<W] W >B[J>M >L >DNJ HNH]
160725,NPL[,MT,2_Samuel,1,12,NPLW,W JSPDW W JBKW W JYMW <D H <RB <L C>WL W <L JHWNTN BNW W <L <M JHWH W <L BJT JFR>L KJ NPLW B XRB,,qal,perf,KJ NPLW B XRB,,no complement,no complement,,,,,,,,,,,,,,,,,,
160774,NGC[,MT,2_Samuel,1,15,GC,W JQR> DWD L >XD M H N<RJM W J>MR GC PG< BW W JKHW W JMT,,qal,impv,GC,,no complement,no complement,,,,,,,,,,,,,,,,,,
160833,NPL[,MT,2_Samuel,1,19,NPLW,H YBJ JFR>L <L BMWTJK XLL >JK NPLW GBWRJM,,qal,perf,>JK NPLW GBWRJM,GBWRJM,no complement,no complement,,,,,,,,,,,,,,,,,,
160893,CWB[,MT,2_Samuel,1,22,TCWB,M DM XLLJM M XLB GBWRJM QCT JHWNTN L> NFWG >XWR W XRB C>WL L> TCWB RJQM,,qal,impf,W XRB C>WL L> TCWB RJQM,XRB C>WL,no complement,no complement,,,,,,,,,,,,,,,,,,
160927,<LH[,MT,2_Samuel,1,24,M<LH,BNWT JFR>L >L C>WL BKJNH H MLBCKM CNJ <M <DNJM H M<LH <DJ ZHB <L LBWCKN,,hif,ptca,H M<LH <DJ ZHB <L LBWCKN,,<L LBWCKN,<L LBWC/,on your clothes,0,prep,obj,inanim,det,subs,complex,factive,goal,<L,,,,,,put gold on one's clothes,
160933,NPL[,MT,2_Samuel,1,25,NPLW,>JK NPLW GBRJM B TWK H MLXMH JHWNTN <L BMWTJK XLL,,qal,perf,>JK NPLW GBRJM B TWK H MLXMH,GBRJM,B TWK H MLXMH,B TWK/ H MLXMH/,in the midst of the battle,0,prep,place,inanim,det,subs,complex,vertical,location,B,,,,,,,
160958,NPL[,MT,2_Samuel,1,27,NPLW,>JK NPLW GBWRJM W J>BDW KLJ MLXMH,,qal,perf,>JK NPLW GBWRJM,GBWRJM,no complement,no complement,,,,,,,,,,,,,,,,,,
160976,<LH[,MT,2_Samuel,2,1,><LH,W JHJ >XRJ KN W JC>L DWD B JHWH L >MR H ><LH B >XT <RJ JHWDH W J>MR JHWH >LJW <LH W J>MR DWD >NH ><LH W J>MR XBRNH,,qal,impf,H ><LH B >XT <RJ JHWDH,,B >XT <RJ JHWDH,B >XD/ <JR/ JHWDH/,to one of the cities of Judah,0,prep,place,inanim,det,subs,complex,factive,goal,B,,,,,,,
160985,<LH[,MT,2_Samuel,2,1,<LH,W JHJ >XRJ KN W JC>L DWD B JHWH L >MR H ><LH B >XT <RJ JHWDH W J>MR JHWH >LJW <LH W J>MR DWD >NH ><LH W J>MR XBRNH,,qal,impv,<LH,,no complement,no complement,,,,,,,,,,,,,,,,,,
160990,<LH[,MT,2_Samuel,2,1,><LH,W JHJ >XRJ KN W JC>L DWD B JHWH L >MR H ><LH B >XT <RJ JHWDH W J>MR JHWH >LJW <LH W J>MR DWD >NH ><LH W J>MR XBRNH,,qal,impf,>NH ><LH,,no complement,no complement,,,,,,,,,,,,,,,,,,
160995,<LH[,MT,2_Samuel,2,2,J<L,W J<L CM DWD W GM CTJ NCJW >XJN<M H JZR<LJT W >BJGJL >CT NBL H KRMLJ,,qal,wayq,W J<L CM DWD W GM CTJ NCJW >XJN<M H JZR<LJT W >BJGJL >CT NBL H KRMLJ,DWD W GM CTJ NCJW >XJN<M H JZR<LJT W >BJGJL >CT NBL H KRMLJ,CM,CM,there,0,vc,adv,inanim,det,adv,simple,factive,goal,,,,,,,,
161015,<LH[,MT,2_Samuel,2,3,H<LH,W >NCJW >CR <MW H<LH DWD >JC W BJTW W JCBW B <RJ XBRWN,,hif,perf,W >NCJW H<LH DWD,DWD,no complement,no complement,,,,,,,,,,,,,,,,,,
161026,BW>[,MT,2_Samuel,2,4,JB>W,W JB>W >NCJ JHWDH W JMCXW CM >T DWD L MLK <L BJT JHWDH W JGDW L DWD L >MR >NCJ JBJC GL<D >CR QBRW >T C>WL,,qal,wayq,W JB>W >NCJ JHWDH,>NCJ JHWDH,no complement,no complement,,,,,,,,,,,,,,,,,,
161140,<BR[,MT,2_Samuel,2,8,J<BRHW,W >BNR BN NR FR YB> >CR L C>WL LQX >T >JC_BCT BN C>WL W J<BRHW MXNJM,,hif,wayq,W J<BRHW MXNJM,,MXNJM,MXNJM/,to Mahanaim,0,vc,topo,inanim,det,nmpr,simple,factive,goal,,,,,,,,
2002809,<BR[,4Q51,2_Samuel,2,8,J<BRHW,W >BNR BN NR FR H YB> >CR L C>WL LQX >T >JC BCT BN C>WL W J<BRHW MXNJM,1 1111 11 11 00 0 000 011 1 1111 111 11 111 111 11 1111 1 100110 00011,hif,wayq,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[W >BNR BN NR] FR H YB> >[CR L C>WL LQX >T >JC BCT BN C>WL W J]<B[RH]W MXN[JM]
161204,JY>[,MT,2_Samuel,2,12,JY>,W JY> >BNR BN NR W <BDJ >JC_BCT BN C>WL M MXNJM GB<WNH,,qal,wayq,W JY> >BNR BN NR W <BDJ >JC_BCT BN C>WL M MXNJM GB<WNH,>BNR BN NR W <BDJ >JC_BCT BN C>WL,GB<WNH,GB<WN/,to Gibeon,1,dir-he,topo,inanim,det,nmpr,complex,factive,goal,,,,,,,,
2002862,JY>[,4Q51,2_Samuel,2,12,JY>,W JY> >BNR BN NR W <BDJ >JC BCT BN C>WL M MXNJM GB<WNH,0 000 0000 11 11 1 1111 111 111 11 1111 1 11111 100000,qal,wayq,W JY> >BNR [BN NR W <BDJ >JC BCT BN C>WL M MXNJM G]B<WNH,>BNR,[G]B<WNH,GB<WN/,to Gibeon,1,dir-he,topo,inanim,det,nmpr,simple,factive,goal,,,,,,,reconstructed?,W JY> >BNR [BN NR W <BDJ >JC BCT BN C>WL M MXNJM G]B<WNH
161223,JY>[,MT,2_Samuel,2,13,JY>W,W JW>B BN YRWJH W <BDJ DWD JY>W W JPGCWM <L BRKT GB<WN JXDW W JCBW >LH <L H BRKH M ZH W >LH <L H BRKH M ZH,,qal,perf,W JW>B BN YRWJH W <BDJ DWD JY>W,JW>B BN YRWJH W <BDJ DWD,no complement,no complement,,,,,,,,,,,,,,,,,,
2002883,JY>[,4Q51,2_Samuel,2,13,JY>W,W JW>B BN YRWJH W <BDJ DWJD JY>W M XBRWN W JPGCWM <L BRKT GB<WN JXDW W JCBW >LH <L H BRKH M ZH W >LH <L H BRKH M ZH,0 0000 00 00001 1 1111 1111 1111 1 11111 1 111111 00 0000 00000 1000 1 1111 111 11 1 1111 1 11 1 111 11 0 0000 1 11,qal,perf,None,None,,,,,,,,,,,,,,,,,,,reconstructed,W JW>B BN YRWJ[H W <BDJ DWJD JY>W M XBRWN W JPGCWM] <L BRKT GB<WN [J]XDW [W JCBW >LH <L H BRKH M ZH W >LH <L] H BRKH [M ZH]
161265,<BR[,MT,2_Samuel,2,15,J<BRW,W JQMW W J<BRW B MSPR CNJM <FR L BNJMN W L >JC_BCT BN C>WL W CNJM <FR M <BDJ DWD,,qal,wayq,W J<BRW B MSPR CNJM <FR L BNJMN W L >JC_BCT BN C>WL W CNJM <FR M <BDJ DWD,CNJM <FR L BNJMN W L >JC_BCT BN C>WL W CNJM <FR M <BDJ DWD,no complement,no complement,,,,,,,,,,,,,,,,,,
2002929,<BR[,4Q51,2_Samuel,2,15,J<BRW,W JQWMW W J<BRW B MSPR CNJM <FR L BNJ BNJMJN >JC L >JC BCT BN C>WL W CNJM <FR M <BDJ DWJD,1 11111 1 11111 1 1111 1111 000 0 000 000000 000 1 111 111 11 1111 1 1111 111 1 1111 0000,qal,wayq,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[W JQWMW W J<BRW B MSPR CNJM] <FR L BNJ BNJMJN >JC [L >JC BCT BN C>WL W CNJM <FR M <BDJ] DWJD
161295,NPL[,MT,2_Samuel,2,16,JPLW,W JXZQW >JC B R>C R<HW W XRBW B YD R<HW W JPLW JXDW W JQR> L MQWM H HW> XLQT_HYRJM >CR B GB<WN,,qal,wayq,W JPLW JXDW,,no complement,no complement,,,,,,,,,,,,,,,,,,
2002962,NPL[,4Q51,2_Samuel,2,16,JPLW,W JXZJQW >JC B R>C R<HW W XRBW B YD R<HW W JPLW JXDW W JQR> L MQWM H HW> XLQT H YRJM >CR B GB<WN,0 000000 000 1 111 1111 1 1111 1 11 1111 1 1111 1110 0 0000 0 0011 1 111 1111 1 1111 111 1 11111,qal,wayq,None,None,,,,,,,,,,,,,,,,,,,reconstructed,W JXZJQW >JC [B R>C R<HW W XRBW B YD R<HW W JPLW JXD]W W JQR> L MQ[WM H HW> XLQT H YRJM >CR B GB<WN]
161363,HLK[,MT,2_Samuel,2,19,LKT,W JRDP <FH>L >XRJ >BNR W L> NVH L LKT <L H JMJN W <L H FM>WL M >XRJ >BNR,,qal,infc,L LKT <L H JMJN W <L H FM>WL,,<L H JMJN,<L H JMJN/,to the right,0,prep,dir,inanim,det,subs,simple,factive,goal,<L,,,,,,,
161363,HLK[,MT,2_Samuel,2,19,LKT,W JRDP <FH>L >XRJ >BNR W L> NVH L LKT <L H JMJN W <L H FM>WL M >XRJ >BNR,,qal,infc,L LKT <L H JMJN W <L H FM>WL,,<L H FM>WL,<L H FM>L/,to the left,0,prep,dir,inanim,det,subs,simple,factive,goal,<L,,,,,,,
161375,PNH[,MT,2_Samuel,2,20,JPN,W JPN >BNR >XRJW W J>MR H >TH ZH <FH>L W J>MR >NKJ,,qal,wayq,W JPN >BNR >XRJW,>BNR,>XRJW,>XR/,behind him,0,prep,prps,anim,det,prsf,simple,posture/not motion,location,,,,,,,,
161443,SWR[,MT,2_Samuel,2,23,SWR,W JM>N L SWR W JKHW >BNR B >XRJ H XNJT >L H XMC W TY> H XNJT M >XRJW W JPL CM W JMT TXTW W JHJ KL H B> >L H MQWM >CR NPL CM <FH>L W JMT W J<MDW,,qal,infc,L SWR,,no complement,no complement,,,,,,,,,,,,,,,,,,
161461,NPL[,MT,2_Samuel,2,23,JPL,W JM>N L SWR W JKHW >BNR B >XRJ H XNJT >L H XMC W TY> H XNJT M >XRJW W JPL CM W JMT TXTW W JHJ KL H B> >L H MQWM >CR NPL CM <FH>L W JMT W J<MDW,,qal,wayq,W JPL CM,,no complement,no complement,,,,,,,,,,,,,,,,,,
161470,BW>[,MT,2_Samuel,2,23,B>,W JM>N L SWR W JKHW >BNR B >XRJ H XNJT >L H XMC W TY> H XNJT M >XRJW W JPL CM W JMT TXTW W JHJ KL H B> >L H MQWM >CR NPL CM <FH>L W JMT W J<MDW,,qal,ptca,H B> >L H MQWM,,>L H MQWM,>L H MQWM/,to the place,0,prep,place,inanim,det,subs,simple,factive,goal,>L,,,,,,,
161475,NPL[,MT,2_Samuel,2,23,NPL,W JM>N L SWR W JKHW >BNR B >XRJ H XNJT >L H XMC W TY> H XNJT M >XRJW W JPL CM W JMT TXTW W JHJ KL H B> >L H MQWM >CR NPL CM <FH>L W JMT W J<MDW,,qal,perf,>CR NPL CM <FH>L,<FH>L,no complement,no complement,,,,,,,,,,,,,,,,,,
161492,BW>[,MT,2_Samuel,2,24,B>H,W JRDPW JW>B W >BJCJ >XRJ >BNR W H CMC B>H W HMH B>W <D GB<T >MH >CR <L PNJ GJX DRK MDBR GB<WN,,qal,perf,W H CMC B>H,H CMC,no complement,no complement,,,,,,,,,,,,,,,,,,
161495,BW>[,MT,2_Samuel,2,24,B>W,W JRDPW JW>B W >BJCJ >XRJ >BNR W H CMC B>H W HMH B>W <D GB<T >MH >CR <L PNJ GJX DRK MDBR GB<WN,,qal,perf,W HMH B>W <D GB<T >MH,HMH,<D GB<T >MH,<D GB<H/ >MH====/,to the hill of Ammah,0,prep,topo,inanim,det,subs,complex,factive,goal,<D,,,,,,,
2003019,CWB[,4Q51,2_Samuel,2,26,CWB,W JQR> >BNR >L JW>B W J>MR H L NYX T>KL XRB H LW> JD<TH KJ MRH THJH B >XRWNH W <D MTJ LW> T>MR L <M L CWB M >XRJ >XJNW,0 0000 0111 11 1111 1 1111 1 1 111 1111 111 1 000 00000 00 111 1111 1 111111 1 11 111 111 1111 0 00 0 000 0 0001 11111,qal,infc,None,None,,,,,,,,,,,,,,,,,,,min excluded,W JQR> >[BNR >L JW>B W J>MR H L NYX T>KL XRB H] LW> JD<TH KJ [MRH THJH B >XRWNH W <D MTJ LW> T>MR] L <M L CWB M >XR[J >XJNW]
161571,<LH[,MT,2_Samuel,2,27,N<LH,W J>MR JW>B XJ H >LHJM KJ LWL> DBRT KJ >Z M H BQR N<LH H <M >JC M >XRJ >XJW,,nif,perf,KJ >Z M H BQR N<LH H <M,H <M,no complement,no complement,,,,,,,,,,,,,,,,,,
2003037,<LH[,4Q51,2_Samuel,2,27,N<LH,W J>MR JW>B XJ JHWH KJ LWL> DBRT KJ >Z MN H BQR N<LH H <M >JC M >XRJ >XJW,1 1111 1111 11 1111 11 1111 1000 00 00 00 1 111 1111 1 11 111 1 1111 1111,nif,perf,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[W J>MR JW>B XJ JHWH KJ LWL> D]BRT KJ >Z MN [H BQR N<LH H <M >JC M >XRJ >XJW]
161605,HLK[,MT,2_Samuel,2,29,HLKW,W >BNR W >NCJW HLKW B <RBH KL H LJLH H HW> W J<BRW >T H JRDN W JLKW KL H BTRWN W JB>W MXNJM,,qal,perf,W >BNR W >NCJW HLKW B <RBH KL H LJLH H HW>,>BNR W >NCJW,B <RBH,B H <RBH/,through / to the plain,0,prep,place,inanim,det,subs,simple,factive,location,B,,,,,,,
161615,<BR[,MT,2_Samuel,2,29,J<BRW,W >BNR W >NCJW HLKW B <RBH KL H LJLH H HW> W J<BRW >T H JRDN W JLKW KL H BTRWN W JB>W MXNJM,,qal,wayq,W J<BRW >T H JRDN,,no complement,no complement,,,,,,,,,,,,,,,,,,
161620,HLK[,MT,2_Samuel,2,29,JLKW,W >BNR W >NCJW HLKW B <RBH KL H LJLH H HW> W J<BRW >T H JRDN W JLKW KL H BTRWN W JB>W MXNJM,,qal,wayq,W JLKW KL H BTRWN,,KL H BTRWN,KL/ H BTRWN/,all Bithron,0,vc,topo,inanim,det,subs,complex,factive,location,,,,,,,,
161625,BW>[,MT,2_Samuel,2,29,JB>W,W >BNR W >NCJW HLKW B <RBH KL H LJLH H HW> W J<BRW >T H JRDN W JLKW KL H BTRWN W JB>W MXNJM,,qal,wayq,W JB>W MXNJM,,MXNJM,MXNJM/,to Mahanaim,0,vc,topo,inanim,det,nmpr,simple,factive,goal,,,,,,,,
2003053,CWB[,4Q51,2_Samuel,2,30,CB,W JW>B CB M >XRJ >BNR W JQBY >T KWL H <M W JPQDW M <BDJ DWJD TC<H <FR >JC W <FH>L,0 0001 11 1 1111 1111 1 1111 11 111 1 11 1 11111 1 0000 0000 0111 111 111 1 11111,qal,perf,W JW>B CB M >XRJ >BNR,JW>B,M >XRJ >BNR,,,0,,,,,,,,,M,,,,,,min excluded,W JW>[B CB M >XRJ >BNR W JQBY >T KWL H <M W JPQDW M] <BDJ DWJD T[C<H <FR >JC W <FH>L]
161677,HLK[,MT,2_Samuel,2,32,JLKW,W JF>W >T <FH>L W JQBRHW B QBR >BJW >CR BJT_LXM W JLKW KL H LJLH JW>B W >NCJW W J>R LHM B XBRWN,,qal,wayq,W JLKW KL H LJLH JW>B W >NCJW,JW>B W >NCJW,no complement,no complement,,,,,,,,,,,,,,,,,,
2003104,HLK[,4Q51,2_Samuel,2,32,JLKW,W JF>W >T <FH>L W JQBRHW B QBR >BJW >CR B BJT LXM W JLKW KWL H LJLH JW>B W >NCJW W J>WR LHM B XBRWN,1 1111 11 11111 0 000000 0 000 1110 100 0 111 111 1 1111 111 1 1111 1111 0 00000 0 0000 000 0 00000,qal,wayq,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[W JF>W >T <FH>L] W JQBRHW B QBR [>BJ]W [>]CR B [BJT LXM W JLKW KWL H LJLH JW>B] W >NCJW W J>WR LHM B XBRWN
161703,HLK[,MT,2_Samuel,3,1,HLK,W THJ H MLXMH >RKH BJN BJT C>WL W BJN BJT DWD W DWD HLK W XZQ W BJT C>WL HLKJM W DLJM,,qal,ptca,W DWD HLK,DWD,no complement,no complement,,,,,,,,,,,,,,,,,,
161709,HLK[,MT,2_Samuel,3,1,HLKJM,W THJ H MLXMH >RKH BJN BJT C>WL W BJN BJT DWD W DWD HLK W XZQ W BJT C>WL HLKJM W DLJM,,qal,ptca,W BJT C>WL HLKJM,BJT C>WL,no complement,no complement,,,,,,,,,,,,,,,,,,
2003131,HLK[,4Q51,2_Samuel,3,1,HWLK,W THJ H MLXMH >RKH BJN BJT C>WL W BJN BJT DWJD W DWJD HWLK W XZQ W BJT C>WL HWLK W DL,0 001 1 11111 1111 111 011 0000 0 000 000 0000 0 0000 0000 1 111 1 111 1111 0000 0 01,qal,ptca,W DWJD HWLK,DWJD,no complement,no complement,,,,,,,,,,,,,,,,,,W TH[J H MLXMH >RKH BJN] B[JT] C>WL W BJN BJT DWJD W DWJD HWLK [W XZQ W BJT C>WL] HWLK W D[L]
2003137,HLK[,4Q51,2_Samuel,3,1,HWLK,W THJ H MLXMH >RKH BJN BJT C>WL W BJN BJT DWJD W DWJD HWLK W XZQ W BJT C>WL HWLK W DL,0 001 1 11111 1111 111 011 0000 0 000 000 0000 0 0000 0000 1 111 1 111 1111 0000 0 01,qal,ptca,[W BJT C>WL] HWLK W D[L],[BJT C>WL] ,no complement,no complement,,,,,,,,,,,,,,,,,reconstructed,W TH[J H MLXMH >RKH BJN] B[JT] C>WL W BJN BJT DWJD W DWJD HWLK [W XZQ W BJT C>WL] HWLK W D[L]
161806,BW>[,MT,2_Samuel,3,7,B>TH,W L C>WL PLGC W CMH RYPH BT >JH W J>MR >L >BNR MDW< B>TH >L PJLGC >BJ,,qal,perf,MDW< B>TH >L PJLGC >BJ,,>L PJLGC >BJ,>L PLGC/ >B/,to / with the concubine of my father,0,prep,pers,anim,det,subs,complex,posture/not motion,other,>L,,,,,,,
2003239,BW>[,4Q51,2_Samuel,3,7,B>TH,W L C>WL PJLGC RYPH BT >JH W J>MR MPJBCT BN C>WL >L >BNR MDW< B>TH >L PJLGC >BJ,0 0 0000 00000 0000 11 111 1 1111 111111 11 0000 00 0000 0000 0000 00 00111 111,qal,perf,MDW< B>TH >L PJ[LGC >BJ],,>L PJ[LGC >BJ],>L PLGC/ >B/,to / with the concubine of my father,,prep,pers,anim,det,subs,complex,posture/not motion,other,>L,,,,,,reconstructed?,W L C>WL PJLGC RYPH [BT >JH W J>MR MPJBCT BN] C>WL >L >BNR MDW< B>TH >L PJ[LGC >BJ]
2003312,<BR[,4Q51,2_Samuel,3,10,H<BJR,L H<BJR H MMLKH M BJT C>WL W L HQJM >T KS> DWJD <L JFR>L W JHWDH M DN W <D B>R CB<,1 11110 1 11111 1 111 1111 1 1 1111 11 111 1111 11 11111 0 00000 1 11 1 11 111 111,hif,infc,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[L H<BJ]R [H MMLKH M BJT C>WL W L HQJM >T KS> DWJD <L JFR>L] W JHWDH [M DN W <D B>R CB<]
161903,CWB[,MT,2_Samuel,3,11,HCJB,W L> JKL <WD L HCJB >T >BNR DBR M JR>TW >TW,,hif,infc,L HCJB >T >BNR DBR,,no complement,no complement,,,,,,,,,,,,,,,,,,
2003341,CWB[,4Q51,2_Samuel,3,11,HCJB,W LW> JKL <WD MPJBCT L HCJB >T >BNR DBR M JR>WT >WTW,1 111 111 111 111111 1 1111 11 0000 111 1 11111 1111,hif,infc,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[W LW> JKL <WD MPJBCT L HCJB >T] >BNR [DBR M JR>WT >WTW]
161932,SBB[,MT,2_Samuel,3,12,HSB,W JCLX >BNR ML>KJM >L DWD TXTW L >MR L MJ >RY L >MR KRTH BRJTK >TJ W HNH JDJ <MK L HSB >LJK >T KL JFR>L,,hif,infc,L HSB >LJK >T KL JFR>L,,>LJK,>L,to you,0,prep,prps,anim,det,prsf,simple,fictive,goal,>L,,,,,,bring (to give?) to you all Israel,
2003367,SBB[,4Q51,2_Samuel,3,12,HSB,W JCLX >BNR ML>KJM >L DWJD >L XBRWN L >MWR KRWT BRJTK >TJ W HNH JDJ <MK L HSB >LJK >T KWL BJT JFR>L,1 1111 1111 111111 11 1111 11 11111 1 1111 1111 00000 111 1 111 111 111 1 111 1111 11 111 111 11111,hif,infc,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[W JCLX >BNR ML>KJM >L DWJD >L XBRWN L >MWR KRWT] BRJTK [>TJ W HNH JDJ <MK L HSB >LJK >T KWL BJT JFR>L]
161961,BW>[,MT,2_Samuel,3,13,HBJ>K,W J>MR VWB >NJ >KRT >TK BRJT >K DBR >XD >NKJ C>L M >TK L >MR L> TR>H >T PNJ KJ >M L PNJ HBJ>K >T MJKL BT C>WL B B>K L R>WT >T PNJ,,hif,perf,L PNJ HBJ>K >T MJKL BT C>WL,,no complement,no complement,,,,,,,,,,,,,,,,,,
161967,BW>[,MT,2_Samuel,3,13,B>K,W J>MR VWB >NJ >KRT >TK BRJT >K DBR >XD >NKJ C>L M >TK L >MR L> TR>H >T PNJ KJ >M L PNJ HBJ>K >T MJKL BT C>WL B B>K L R>WT >T PNJ,,qal,infc,B B>K,,no complement,no complement,,,,,,,,,,,,,,,,,,
2003396,BW>[,4Q51,2_Samuel,3,13,HBJ>K,W J>MR VWB >NJ >KRWT >TK BRJT >K DBR >XD >NWKJ CW>L M >TK L >MWR LW> TR>H >T PNJ KJ >M HBJ>K >T MJKL BT C>WL <MK B BW>K L R>WT >T PNJ,1 1110 000 111 11111 111 1111 11 111 111 11111 1111 1 111 0 1111 111 1111 11 111 11 11 11111 11 1111 11 1111 111 1 1111 1 1111 11 111,hif,infc,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[W J>M]R VWB [>NJ >KRWT >TK BRJT >K DBR >XD >NWKJ CW>L M >TK] L [>MWR LW> TR>H >T PNJ KJ >M HBJ>K >T MJKL BT C>WL <MK B BW>K L R>WT >T PNJ]
2003403,BW>[,4Q51,2_Samuel,3,13,BW>K,W J>MR VWB >NJ >KRWT >TK BRJT >K DBR >XD >NWKJ CW>L M >TK L >MWR LW> TR>H >T PNJ KJ >M HBJ>K >T MJKL BT C>WL <MK B BW>K L R>WT >T PNJ,1 1110 000 111 11111 111 1111 11 111 111 11111 1111 1 111 0 1111 111 1111 11 111 11 11 11111 11 1111 11 1111 111 1 1111 1 1111 11 111,qal,infc,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[W J>M]R VWB [>NJ >KRWT >TK BRJT >K DBR >XD >NWKJ CW>L M >TK] L [>MWR LW> TR>H >T PNJ KJ >M HBJ>K >T MJKL BT C>WL <MK B BW>K L R>WT >T PNJ]
162008,HLK[,MT,2_Samuel,3,16,JLK,W JLK >TH >JCH HLWK W BKH >XRJH <D BXRJM W J>MR >LJW >BNR LK CWB W JCB,,qal,wayq,W JLK >TH >JCH HLWK W BKH >XRJH <D BXRJM,>JCH,>XRJH,>XR/,behind her,0,prep,prps,anim,det,prsf,simple,factive,other,>XR/,,,,,,,
