verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,sign_info,stem,tense,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,motion_type,spatial_arg_type,preposition_1,preposition_2,preposition_3,preposition_4,comments,reconstructed_verse
1966982,QRB[,4Q24,Leviticus,2,4,TQRJB,W KJ TQRJB QRBN MNXH M>PH TNWR SLT XLWT MYT BLWLT B CMN W RQJQJ MYWT MCXJM B CMN,1 11 11111 1111 1111 1111 1111 111 1111 111 11111 1 111 1 11111 1111 11111 1 111,hif,impf,None,None,,,,,,,,,,,,,,,,,reconstructed,[W KJ TQRJB QRBN MNXH M>PH TNWR SLT XLWT MYT BLWLT B CMN W RQJQJ MYWT MCXJM B CMN]
53001,BW>[,MT,Leviticus,2,8,HB>T,W HB>T >T H MNXH >CR J<FH M >LH L JHWH W HQRJBH >L H KHN W HGJCH >L H MZBX,,hif,perf,W HB>T >T H MNXH L JHWH,,L JHWH,L JHWH/,to Yahweh,0,prep,pers,anim,det,nmpr,simple,factive,goal,L,,,,,
53012,QRB[,MT,Leviticus,2,8,HQRJBH,W HB>T >T H MNXH >CR J<FH M >LH L JHWH W HQRJBH >L H KHN W HGJCH >L H MZBX,,hif,perf,W HQRJBH >L H KHN,,>L H KHN,>L H KHN/,to the priest,0,prep,pers,anim,det,subs,simple,factive,goal,>L,,,,,
53017,NGC[,MT,Leviticus,2,8,HGJCH,W HB>T >T H MNXH >CR J<FH M >LH L JHWH W HQRJBH >L H KHN W HGJCH >L H MZBX,,hif,perf,W HGJCH >L H MZBX,,>L H MZBX,>L H MZBX/,to the altar,0,prep,obj,inanim,det,subs,simple,factive,goal,>L,,,,,
1967035,BW>[,4Q24,Leviticus,2,8,HBJ>,W HBJ> >T H MNXH >CR J<FH M >LH L JHWH W HQRJBH >L H KHN W HGJCH >L H MZBX,0 0000 00 0 0000 011 1111 1 111 1 1111 1 111111 11 1 111 1 11111 00 0 0000,hif,perf,W HBJ> >T H MNXH >CR J<FH M >LH L JHWH,,L JHWH,,to Yahweh,0,prep,pers,anim,det,nmpr,simple,,,L,,,,reconstructed,W HBJ> >T H MNXH >[CR J<FH M >LH L JHWH W HQRJBH >L H KHN W HGJCH] >L H MZBX
1967046,QRB[,4Q24,Leviticus,2,8,HQRJBH,W HBJ> >T H MNXH >CR J<FH M >LH L JHWH W HQRJBH >L H KHN W HGJCH >L H MZBX,0 0000 00 0 0000 011 1111 1 111 1 1111 1 111111 11 1 111 1 11111 00 0 0000,hif,perf,W HQRJBH >L H KHN,,>L H KHN,,to the priest,0,prep,pers,anim,det,subs,simple,,,>L,,,,reconstructed,W HBJ> >T H MNXH >[CR J<FH M >LH L JHWH W HQRJBH >L H KHN W HGJCH] >L H MZBX
1967051,NGC[,4Q24,Leviticus,2,8,HGJCH,W HBJ> >T H MNXH >CR J<FH M >LH L JHWH W HQRJBH >L H KHN W HGJCH >L H MZBX,0 0000 00 0 0000 011 1111 1 111 1 1111 1 111111 11 1 111 1 11111 00 0 0000,hif,perf,[W HGJCH] >L H MZBX,,>L H MZBX,>L H MZBX/,to the altar,0,prep,obj,inanim,det,subs,simple,factive,goal,>L,,,,reconstructed?,W HBJ> >T H MNXH >[CR J<FH M >LH L JHWH W HQRJBH >L H KHN W HGJCH] >L H MZBX
53059,QRB[,MT,Leviticus,2,11,TQRJBW,KL H MNXH >CR TQRJBW L JHWH L> T<FH XMY KJ KL F>R W KL DBC L> TQVJRW MMNW >CH L JHWH,,hif,impf,>CR TQRJBW L JHWH,,L JHWH,L JHWH/,to Yahweh,0,prep,pers,anim,det,nmpr,simple,factive,goal,L,,,,,
1967095,QRB[,4Q24,Leviticus,2,11,TQRJBW,KL MNXH >CR TQRJBW L JHWH L> T<FH XMY KJ KL F>R W KL DBC L> TQVJRW MMNW >CH L JHWH,00 0000 000 000000 0 1111 11 1111 111 11 11 111 1 11 111 11 111111 0000 000 0 0000,hif,impf,None,None,,,,,,,,,,,,,,,,,reconstructed,KL MNXH >CR TQRJBW L [JHWH L> T<FH XMY KJ KL F>R W KL DBC L> TQVJRW] MMNW >CH L JHWH
53079,QRB[,MT,Leviticus,2,12,TQRJBW,QRBN R>CJT TQRJBW >TM L JHWH W >L H MZBX L> J<LW L RJX NJXX,,hif,impf,TQRJBW >TM L JHWH,,L JHWH,L JHWH/,to Yahweh,0,prep,pers,anim,det,nmpr,simple,factive,goal,L,,,,,
