verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,sign_info,stem,tense,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,motion_type,spatial_arg_type,preposition_1,preposition_2,preposition_3,preposition_4,comments,reconstructed_verse
347917,FVH[,MT,Proverbs,4,15,FVH,PR<HW >L T<BR BW FVH M <LJW W <BWR,,qal,impv,FVH M <LJW,,M <LJW,MN <L,,0,prep + prep,,,det,,simple,,,MN,<L,,,min excluded,
347921,<BR[,MT,Proverbs,4,15,<BWR,PR<HW >L T<BR BW FVH M <LJW W <BWR,,qal,impv,W <BWR,,no complement,no complement,,,,,,,,,,,,,,,,
348050,NVP[,MT,Proverbs,5,3,TVPNH,KJ NPT TVPNH FPTJ ZRH W XLQ M CMN XKH,,qal,impf,KJ NPT TVPNH FPTJ ZRH,FPTJ ZRH,no complement,no complement,,,,,,,,,,,,,,,,
348099,QRB[,MT,Proverbs,5,8,TQRB,HRXQ M <LJH DRKK W >L TQRB >L PTX BJTH,,qal,impf,W >L TQRB >L PTX BJTH,,>L PTX BJTH,>L PTX/ BJT/,to the door of her house,0,prep,place,inanim,det,subs,complex,factive,goal,>L,,,,,
348275,BW>[,MT,Proverbs,6,3,B>T,<FH Z>T >PW> BNJ W HNYL KJ B>T B KP R<K LK HTRPS W RHB R<JK,,qal,perf,KJ B>T B KP R<K,,B KP R<K,B KP/ R<=/,in the palm of your friend,0,prep,bopa,inanim,det,subs,complex,fictive,goal,B,,,,,
348279,HLK[,MT,Proverbs,6,3,LK,<FH Z>T >PW> BNJ W HNYL KJ B>T B KP R<K LK HTRPS W RHB R<JK,,qal,impv,LK,,no complement,no complement,,,,,,,,,,,,,,,,
348304,HLK[,MT,Proverbs,6,6,LK,LK >L NMLH <YL R>H DRKJH W XKM,,qal,impv,LK >L NMLH,,>L NMLH,>L NMLH/,to the ant,0,prep,other,anim,und,subs,simple,factive,goal,>L,,,,,
348347,BW>[,MT,Proverbs,6,11,B>,W B> K MHLK R>CK W MXSRK K >JC MGN,,qal,perf,W B> K MHLK R>CK,R>CK,no complement,no complement,,,,,,,,,,,,,,,,
348385,BW>[,MT,Proverbs,6,15,JBW>,<L KN PT>M JBW> >JDW PT< JCBR W >JN MRP>,,qal,impf,<L KN PT>M JBW> >JDW,>JDW,no complement,no complement,,,,,,,,,,,,,,,,
348416,RWY[,MT,Proverbs,6,18,RWY,LB XRC MXCBWT >WN RGLJM MMHRWT L RWY L R<H,,qal,infc,L RWY L R<H,,L R<H,L H R<H/,to the evil,0,prep,abs,inanim,det,subs,simple,fictive,goal,L,,,,,
348446,HLK[,MT,Proverbs,6,22,HTHLKK,B HTHLKK TNXH >TK B CKBK TCMR <LJK W HQJYWT HJ> TFJXK,,hit,infc,B HTHLKK,,no complement,no complement,,,,,,,,,,,,,,,,
348511,HLK[,MT,Proverbs,6,28,JHLK,>M JHLK >JC <L H GXLJM W RGLJW L> TKWJNH,,piel,impf,>M JHLK >JC <L H GXLJM,>JC,<L H GXLJM,<L H GXL/,on/upon the burning coals,0,prep,other,inanim,det,subs,simple,factive,trajectory,<L,,,,,
348662,Y<D[,MT,Proverbs,7,8,JY<D,<BR B CWQ >YL PNH W DRK BJTH JY<D,,qal,impf,W DRK BJTH JY<D,,DRK BJTH,DRK/ BJT/,to the path to her house,0,vc,place,inanim,det,subs,complex,factive,trajectory,,,,,,
348725,JY>[,MT,Proverbs,7,15,JY>TJ,<L KN JY>TJ L QR>TK L CXR PNJK W >MY>K,,qal,perf,<L KN JY>TJ,,no complement,no complement,,,,,,,,,,,,,,,,
348745,HLK[,MT,Proverbs,7,18,LKH,LKH NRWH DDJM <D H BQR NT<LSH B >HBJM,,qal,impv,LKH,,no complement,no complement,,,,,,,,,,,,,,,,
348760,HLK[,MT,Proverbs,7,19,HLK,KJ >JN H >JC B BJTW HLK B DRK M RXWQ,,qal,perf,HLK B DRK M RXWQ,,B DRK,B DRK/,along the road,0,prep,place,inanim,det,subs,simple,factive,trajectory,B,,,,,
348775,BW>[,MT,Proverbs,7,20,JB>,YRWR H KSP LQX B JDW L JWM H KS> JB> BJTW,,qal,impf,L JWM H KS> JB> BJTW,,BJTW,BJT/,to his house,0,vc,place,inanim,det,subs,complex,factive,goal,,,,,,
348792,BW>[,MT,Proverbs,7,22,JBW>,HWLK >XRJH PT>M K CWR >L VBX JBW> W K <KS >L MWSR >WJL,,qal,impf,K CWR >L VBX JBW>,,>L VBX,>L VBX/,to the slaughter,0,prep,occ,inanim,und,subs,simple,factive,goal,>L,,,,,
348804,MHR[,MT,Proverbs,7,23,MHR,<D JPLX XY KBDW K MHR YPWR >L PX W L> JD< KJ B NPCW HW>,,piel,infc,K MHR YPWR >L PX,YPWR,>L PX,>L PX=/,to a bird trap,0,prep,obj,inanim,und,subs,simple,factive,goal,>L,,,,,
348826,FVH[,MT,Proverbs,7,25,JFV,>L JFV >L DRKJH LBK >L TT< B NTJBWTJH,,qal,impf,>L JFV >L DRKJH LBK,LBK,>L DRKJH,>L DRK/,to her paths,0,prep,abs,inanim,det,subs,complex,fictive,goal,>L,,,,,
348831,T<H[,MT,Proverbs,7,25,TT<,>L JFV >L DRKJH LBK >L TT< B NTJBWTJH,,qal,impf,>L TT< B NTJBWTJH,,B NTJBWTJH,B NTJBH/,in her pathways,0,prep,abs,inanim,det,subs,complex,fictive,location,B,,,,,
348837,NPL[,MT,Proverbs,7,26,HPJLH,KJ RBJM XLLJM HPJLH W <YMJM KL HRGJH,,hif,perf,KJ RBJM XLLJM HPJLH,,no complement,no complement,,,,,,,,,,,,,,,,
