verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,dir_he_dss,sign_info,stem,tense,motion_type,comments,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7
185987,BW>[,MT,1_Kings,12,3,JB>W,W JCLXW W JQR>W LW W JB>W JRB<M W KL QHL JFR>L W JDBRW >L RXB<M L >MR,W JB>W JRB<M W KL QHL JFR>L,JRB<M W KL QHL JFR>L,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
186025,HLK[,MT,1_Kings,12,5,LKW,W J>MR >LJHM LKW <D CLCH JMJM W CWBW >LJ W JLKW H <M,LKW <D CLCH JMJM,,no complement,no complement,,,,,,,,,,,qal,impv,,,,,,,,,
186030,CWB[,MT,1_Kings,12,5,CWBW,W J>MR >LJHM LKW <D CLCH JMJM W CWBW >LJ W JLKW H <M,W CWBW >LJ,,>LJ,>L,,0,prep,prsf,,det,prsf,simple,,,qal,impv,,,>L,,,,,,
186033,HLK[,MT,1_Kings,12,5,JLKW,W J>MR >LJHM LKW <D CLCH JMJM W CWBW >LJ W JLKW H <M,W JLKW H <M,H <M,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
186060,CWB[,MT,1_Kings,12,6,HCJB,W JW<Y H MLK RXB<M >T H ZQNJM >CR HJW <MDJM >T PNJ CLMH >BJW B HJTW XJ L >MR >JK >TM NW<YJM L HCJB >T H <M H ZH DBR,L HCJB >T H <M H ZH DBR,,no complement,no complement,,,,,,,,,,,hif,infc,,,,,,,,,
186126,CWB[,MT,1_Kings,12,9,NCJB,W J>MR >LJHM MH >TM NW<YJM W NCJB DBR >T H <M H ZH >CR DBRW >LJ L >MR HQL MN H <L >CR NTN >BJK <LJNW,W NCJB DBR >T H <M H ZH,,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
186211,BW>[,MT,1_Kings,12,12,JBW,W JBW JRB<M W KL H <M >L RXB<M B JWM H CLJCJ K >CR DBR H MLK L >MR CWBW >LJ B JWM H CLJCJ,W JBW JRB<M W KL H <M >L RXB<M B JWM H CLJCJ,JRB<M W KL H <M,>L RXB<M,>L RXB<M/,,0,prep,pers,anim,det,nmpr,simple,,,qal,wayq,,,>L,,,,,,
186231,CWB[,MT,1_Kings,12,12,CWBW,W JBW JRB<M W KL H <M >L RXB<M B JWM H CLJCJ K >CR DBR H MLK L >MR CWBW >LJ B JWM H CLJCJ,CWBW >LJ B JWM H CLJCJ,,>LJ,>L,,0,prep,prsf,,det,prsf,simple,,,qal,impv,,,>L,,,,,,
186326,CWB[,MT,1_Kings,12,16,JCBW,W JR> KL JFR>L KJ L> CM< H MLK >LJHM W JCBW H <M >T H MLK DBR L >MR MH LNW XLQ B DWD W L> NXLH B BN JCJ L >HLJK JFR>L <TH R>H BJTK DWD W JLK JFR>L L >HLJW,W JCBW H <M >T H MLK DBR,H <M,no complement,no complement,,,,,,,,,,,hif,wayq,,,,,,,,,
186354,HLK[,MT,1_Kings,12,16,JLK,W JR> KL JFR>L KJ L> CM< H MLK >LJHM W JCBW H <M >T H MLK DBR L >MR MH LNW XLQ B DWD W L> NXLH B BN JCJ L >HLJK JFR>L <TH R>H BJTK DWD W JLK JFR>L L >HLJW,W JLK JFR>L L >HLJW,JFR>L,L >HLJW,L >HL/,,0,prep,,,det,subs,complex,,,qal,wayq,,,L,,,,,,
186395,<LH[,MT,1_Kings,12,18,<LWT,W JCLX H MLK RXB<M >T >DRM >CR <L H MS W JRGMW KL JFR>L BW >BN W JMT W H MLK RXB<M HT>MY L <LWT B MRKBH L NWS JRWCLM,L <LWT B MRKBH,,B MRKBH,B H MRKBH/,,0,prep,,,det,subs,simple,,,qal,infc,,,B,,,,,,
186400,NWS[,MT,1_Kings,12,18,NWS,W JCLX H MLK RXB<M >T >DRM >CR <L H MS W JRGMW KL JFR>L BW >BN W JMT W H MLK RXB<M HT>MY L <LWT B MRKBH L NWS JRWCLM,L NWS JRWCLM,,JRWCLM,JRWCLM/,,0,vc,topo,inanim,det,nmpr,simple,,,qal,infc,,,,,,,,,
186420,CWB[,MT,1_Kings,12,20,CB,W JHJ K CM< KL JFR>L KJ CB JRB<M W JCLXW W JQR>W >TW >L H <DH W JMLJKW >TW <L KL JFR>L L> HJH >XRJ BJT DWD ZWLTJ CBV JHWDH L BDW,KJ CB JRB<M,JRB<M,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
186447,BW>[,MT,1_Kings,12,21,JB>W,W JB>W RXB<M JRWCLM W JQHL >T KL BJT JHWDH W >T CBV BNJMN M>H W CMNJM >LP BXWR <FH MLXMH L HLXM <M BJT JFR>L L HCJB >T H MLWKH L RXB<M BN CLMH,W JB>W RXB<M JRWCLM,RXB<M,JRWCLM,JRWCLM/,,0,vc,topo,inanim,det,nmpr,simple,,,qal,wayq,,,,,,,,,
186451,QHL[,MT,1_Kings,12,21,JQHL,W JB>W RXB<M JRWCLM W JQHL >T KL BJT JHWDH W >T CBV BNJMN M>H W CMNJM >LP BXWR <FH MLXMH L HLXM <M BJT JFR>L L HCJB >T H MLWKH L RXB<M BN CLMH,W JQHL >T KL BJT JHWDH W >T CBV BNJMN M>H W CMNJM >LP BXWR,,no complement,no complement,,,,,,,,,,,hif,wayq,,,,,,,,,
