verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,cmpl_lex,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,dir_he_dss,sign_info,stem,tense,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7,cmpl_translation,cmpl_complex,motion_type,comments
1948650,HLK[,4Q14,Exodus,10,9,NLK,W J>MR MCH B N<RJNW W B ZQNJNW NLK B BNJNW W B BNWTNW B Y>NNW W B BQRNW NLK KJ XG JHWH LNW,None,None,,,,,,,,,0,0 0000 000 0 000000 0 0 000000 000 0 00000 0 0 000000 0 00000 0 0 00000 000 00 00 0000 000,qal,impf,,,,,,,,,,,
34042,HLK[,MT,Exodus,10,11,LKW,L> KN LKW N> H GBRJM W <BDW >T JHWH KJ >TH >TM MBQCJM W JGRC >TM M >T PNJ PR<H,LKW N>,,no complement,no complement,,,,,,,,,qal,impv,,,,,,,,,,,
34075,<LH[,MT,Exodus,10,12,J<L,W J>MR JHWH >L MCH NVH JDK <L >RY MYRJM B >RBH W J<L <L >RY MYRJM W J>KL >T KL <FB H >RY >T KL >CR HC>JR H BRD,W J<L <L >RY MYRJM,,<L >RY MYRJM,<L >RY/ MYRJM/,0,prep,topo,inanim,det,subs nmpr,,,qal,impf,<L,,,,,,,,,,
1954156,<LH[,4Q22,Exodus,10,12,J<L,W J>WMR JHWH >L MCH NVH JDK <L >RY MYRJM B >RBH W J<L <L >RY MYRJM W J>KL >T KL <FB H >RY >T KL >CR HC>JR H BRD,None,None,,,,,,,,,0,0 00000 0000 00 000 000 000 00 000 00000 0 0000 0 000 00 000 00000 0 0000 00 00 000 0 000 00 00 000 00000 0 000,qal,impf,,,,,,,,,,,
1948711,<LH[,4Q14,Exodus,10,12,J<L,W J>MR JHWH >L MCH NVH JDK <L >RY MYRJM B >RBH W J<L <L >RY MYRJM W J>KL >T KL <FB H >RY >T KL >CR HC>JR H BRD,None,None,,,,,,,,,0,0 0000 0000 00 000 000 000 00 000 00000 0 0000 0 000 00 000 00000 0 0000 00 00 000 0 000 00 00 000 00000 0 000,qal,impf,,,,,,,,,,,
34129,<LH[,MT,Exodus,10,14,J<L,W J<L H >RBH <L KL >RY MYRJM W JNX B KL GBWL MYRJM KBD M>D L PNJW L> HJH KN >RBH KMHW W >XRJW L> JHJH KN,W J<L H >RBH <L KL >RY MYRJM,H >RBH,<L KL >RY MYRJM,<L KL/ >RY/ MYRJM/,0,prep,topo,inanim,det,subs subs nmpr,,,qal,wayq,<L,,,,,,,,,,
34137,NWX[,MT,Exodus,10,14,JNX,W J<L H >RBH <L KL >RY MYRJM W JNX B KL GBWL MYRJM KBD M>D L PNJW L> HJH KN >RBH KMHW W >XRJW L> JHJH KN,W JNX B KL GBWL MYRJM,,no complement,no complement,,,,,,,,,qal,wayq,,,,,,,,,,,
1948766,<LH[,4Q14,Exodus,10,14,J<L,W J<L H >RBH <L KL >RY MYRJM W JNX B KL GBWL MYRJM KBD M>D L PNJW L> HJH KN >RBH KMHW W >XRJW L> JHJH KN,W J<L H >RBH <L KL >RY MYRJM,H >RBH,<L KL >RY MYRJM,,0,,,,,,0,0 000 0 0000 00 00 000 00000 0 000 0 00 0000 00000 000 000 0 0000 00 000 00 0000 0000 0 00000 00 0000 00,qal,wayq,<L,,,,,,,,,,
34202,MHR[,MT,Exodus,10,16,JMHR,W JMHR PR<H L QR> L MCH W L >HRN W J>MR XV>TJ L JHWH >LHJKM W LKM,W JMHR PR<H,PR<H,no complement,no complement,,,,,,,,,piel,wayq,,,,,,,,,,,
34233,SWR[,MT,Exodus,10,17,JSR,W <TH F> N> XV>TJ >K H P<M W H<TJRW L JHWH >LHJKM W JSR M <LJ RQ >T H MWT H ZH,W JSR M <LJ RQ >T H MWT H ZH,,M <LJ,MN <L,0,prep + prep,,,det,,,,hif,impf,M,<LJ,,,,,,,,,
1948872,SWR[,4Q14,Exodus,10,17,JSR,W <TH F>W N> XV>TJ >K H P<M W H<TJRW L JHWH >LHJKM W JSR M <LJ RQ >T H MWT H ZH,W JSR M <LJ RQ >T H MWT H ZH,,M <LJ,,0,,,,,,0,0 000 000 00 00000 00 0 000 0 000000 0 0000 000000 0 000 0 000 00 00 0 000 0 00,hif,impf,M,<LJ,,,,,,,,,
34243,JY>[,MT,Exodus,10,18,JY>,W JY> M <M PR<H W J<TR >L JHWH,W JY> M <M PR<H,,M <M PR<H,MN <M PR<H/,0,prep + prep,,,det,subs,,,qal,wayq,M,<M,,,,,,,,,
34353,HLK[,MT,Exodus,10,24,LKW,W JQR> PR<H >L MCH W J>MR LKW <BDW >T JHWH RQ Y>NKM W BQRKM JYG GM VPKM JLK <MKM,LKW,,no complement,no complement,,,,,,,,,qal,impv,,,,,,,,,,,
34364,HLK[,MT,Exodus,10,24,JLK,W JQR> PR<H >L MCH W J>MR LKW <BDW >T JHWH RQ Y>NKM W BQRKM JYG GM VPKM JLK <MKM,GM VPKM JLK <MKM,GM VPKM,<MKM,<M,0,prep,,,det,,,,qal,impf,<MKM,,,,,,,,,,
1954265,HLK[,4Q22,Exodus,10,24,LKW,W JQR> PR<H L MCH W L >HRWN W J>MRW LKW <BDW >T JHWH RQ Y>NKM W B QRKM JYG GM VPKM JLK <MKM,None,None,,,,,,,,,0,0 0000 0000 0 000 0 0 00000 0 00000 000 0000 00 0000 00 00000 0 0 0000 000 00 0000 000 0000,qal,impv,,,,,,,,,,,
1954277,HLK[,4Q22,Exodus,10,24,JLK,W JQR> PR<H L MCH W L >HRWN W J>MRW LKW <BDW >T JHWH RQ Y>NKM W B QRKM JYG GM VPKM JLK <MKM,None,None,,,,,,,,,0,0 0000 0000 0 000 0 0 00000 0 00000 000 0000 00 0000 00 00000 0 0 0000 000 00 0000 000 0000,qal,impf,,,,,,,,,,,
1948997,HLK[,4Q14,Exodus,10,24,LKW,W JQR> PR<H >L MCH W J>MR LKW <BDW >T JHWH RQ Y>NKM W BQRKM JYG GM VPKM JLK <MKM,None,None,,,,,,,,,0,0 0000 0000 00 000 0 0000 000 0000 00 0000 00 00000 0 00000 000 00 0000 000 0000,qal,impv,,,,,,,,,,,
1949008,HLK[,4Q14,Exodus,10,24,JLK,W JQR> PR<H >L MCH W J>MR LKW <BDW >T JHWH RQ Y>NKM W BQRKM JYG GM VPKM JLK <MKM,None,None,,,,,,,,,0,0 0000 0000 00 000 0 0000 000 0000 00 0000 00 00000 0 00000 000 00 0000 000 0000,qal,impf,,,,,,,,,,,
34385,HLK[,MT,Exodus,10,26,JLK,W GM MQNNW JLK <MNW L> TC>R PRSH KJ MMNW NQX L <BD >T JHWH >LHJNW W >NXNW L> ND< MH N<BD >T JHWH <D B>NW CMH,W GM MQNNW JLK <MNW,GM MQNNW,<MNW,<M,0,prep,,,det,,,,qal,impf,<MNW,,,,,,,,,,
34407,BW>[,MT,Exodus,10,26,B>NW,W GM MQNNW JLK <MNW L> TC>R PRSH KJ MMNW NQX L <BD >T JHWH >LHJNW W >NXNW L> ND< MH N<BD >T JHWH <D B>NW CMH,<D B>NW CMH,,CMH,CM,1,dir_he,,,det,,,,qal,infc,,,,,,,,,,,
1954292,HLK[,4Q22,Exodus,10,26,JLK,W GM MQNNW JLK <MNW L> NC>R PRSH KJ MMNW NQX L <BD >T JHWH >LHJNW W >NXNW L> ND< MH N<BWD >T JHWH <D B>NW CMH,W GM MQNNW JLK <MNW,GM MQNNW,<MNW,,0,,,,,,1,0 00 00000 000 0000 00 0000 0000 00 0000 000 0 000 00 0000 000000 0 00000 00 000 00 00000 00 0000 00 0000 000,qal,impf,<MNW,,,,,,,,,,
1954314,BW>[,4Q22,Exodus,10,26,B>NW,W GM MQNNW JLK <MNW L> NC>R PRSH KJ MMNW NQX L <BD >T JHWH >LHJNW W >NXNW L> ND< MH N<BWD >T JHWH <D B>NW CMH,<D B>NW CMH,,CMH,,1,,,,,,1,0 00 00000 000 0000 00 0000 0000 00 0000 000 0 000 00 0000 000000 0 00000 00 000 00 00000 00 0000 00 0000 000,qal,infc,,,,,,,,,,,
34424,HLK[,MT,Exodus,10,28,LK,W J>MR LW PR<H LK M <LJ HCMR LK >L TSP R>WT PNJ KJ B JWM R>TK PNJ TMWT,LK M <LJ,,M <LJ,MN <L,0,prep + prep,,,det,,,,qal,impv,M,<LJ,,,,,,,,,
1954333,HLK[,4Q22,Exodus,10,28,LK,W J>MR LW PR<H LK M <LJ HCMR LK,None,None,,,,,,,,,0,0 0000 00 0000 00 0 000 0000 00 1 11 1,qal,impv,,,,,,,,,,,
34457,BW>[,MT,Exodus,11,1,>BJ>,W J>MR JHWH >L MCH <WD NG< >XD >BJ> <L PR<H W <L MYRJM >XRJ KN JCLX >TKM M ZH K CLXW KLH GRC JGRC >TKM M ZH,<WD NG< >XD >BJ> <L PR<H W <L MYRJM,,<L PR<H W <L MYRJM,<L PR<H/ W <L MYRJM/,0,prep + prep,topo,inanim,det,subs nmpr,,,hif,impf,<L,<L,,,,,,,,,
34538,JY>[,MT,Exodus,11,4,JWY>,W J>MR MCH KH >MR JHWH K XYT H LJLH >NJ JWY> B TWK MYRJM,K XYT H LJLH >NJ JWY> B TWK MYRJM,>NJ,no complement,no complement,,,,,,,,,qal,ptca,,,,,,,,,,,
1930253,JY>[,2Q2,Exodus,11,4,JWY>,W JW>MR MWCH >L PR<H KH >MR JHWH K XYWT H LJLH >NJ JWY> B TWK MYRJM,None,None,,,,,,,,,0,0 00000 0000 00 0000 00 000 0000 0 0000 0 0000 000 0000 0 000 00000,qal,ptca,,,,,,,,,,,
34610,JRD[,MT,Exodus,11,8,JRDW,W JRDW KL <BDJK >LH >LJ W HCTXWW LJ L >MR Y> >TH W KL H <M >CR B RGLJK W >XRJ KN >Y> W JY> M <M PR<H B XRJ >P,W JRDW KL <BDJK >LH >LJ,KL <BDJK >LH,>LJ,>L,0,prep,,,det,,,,qal,perf,>LJ,,,,,,,,,,
34620,JY>[,MT,Exodus,11,8,Y>,W JRDW KL <BDJK >LH >LJ W HCTXWW LJ L >MR Y> >TH W KL H <M >CR B RGLJK W >XRJ KN >Y> W JY> M <M PR<H B XRJ >P,Y> >TH W KL H <M,>TH W KL H <M,no complement,no complement,,,,,,,,,qal,impv,,,,,,,,,,,
34632,JY>[,MT,Exodus,11,8,>Y>,W JRDW KL <BDJK >LH >LJ W HCTXWW LJ L >MR Y> >TH W KL H <M >CR B RGLJK W >XRJ KN >Y> W JY> M <M PR<H B XRJ >P,W >XRJ KN >Y>,,no complement,no complement,,,,,,,,,qal,impf,,,,,,,,,,,
34634,JY>[,MT,Exodus,11,8,JY>,W JRDW KL <BDJK >LH >LJ W HCTXWW LJ L >MR Y> >TH W KL H <M >CR B RGLJK W >XRJ KN >Y> W JY> M <M PR<H B XRJ >P,W JY> M <M PR<H B XRJ >P,,M <M PR<H,MN <M PR<H/,0,prep + prep,,,det,subs,,,qal,wayq,M,<M,,,,,,,,,
1954347,JY>[,4Q22,Exodus,11,8,Y>,W HCTXWW LJ L >MR Y> >TH W KL H <M >CR B RGLJK W >XRJ KN >Y> W JY> M <M PR<H B XRJ >P,None,None,,,,,,,,,0,0 000000 00 0 000 00 000 0 00 0 00 000 0 00000 0 0000 00 000 0 000 0 00 0000 0 000 00,qal,impv,,,,,,,,,,,
1954359,JY>[,4Q22,Exodus,11,8,>Y>,W HCTXWW LJ L >MR Y> >TH W KL H <M >CR B RGLJK W >XRJ KN >Y> W JY> M <M PR<H B XRJ >P,None,None,,,,,,,,,0,0 000000 00 0 000 00 000 0 00 0 00 000 0 00000 0 0000 00 000 0 000 0 00 0000 0 000 00,qal,impf,,,,,,,,,,,
1954361,JY>[,4Q22,Exodus,11,8,JY>,W HCTXWW LJ L >MR Y> >TH W KL H <M >CR B RGLJK W >XRJ KN >Y> W JY> M <M PR<H B XRJ >P,None,None,,,,,,,,,0,0 000000 00 0 000 00 000 0 00 0 00 000 0 00000 0 0000 00 000 0 000 0 00 0000 0 000 00,qal,wayq,,,,,,,,,,,
1942820,JRD[,4Q11,Exodus,11,8,JRDW,W JRDW KL <BDJK >LH >LJ W HCTXWW LJ L >MR Y> >TH W KL H <M >CR B RGLJK W >XRJ KN >Y> W JY> M <M PR<H B XRJ >P,W JRDW KL <BDJK >LH >LJ,KL <BDJK >LH,>LJ,,0,,,,,,0,0 0000 00 00000 000 000 0 000000 00 0 000 00 000 0 00 0 00 000 0 00000 0 0000 00 000 0 000 0 00 0000 0 000 00,qal,perf,>LJ,,,,,,,,,,
1942830,JY>[,4Q11,Exodus,11,8,Y>,W JRDW KL <BDJK >LH >LJ W HCTXWW LJ L >MR Y> >TH W KL H <M >CR B RGLJK W >XRJ KN >Y> W JY> M <M PR<H B XRJ >P,None,None,,,,,,,,,0,0 0000 00 00000 000 000 0 000000 00 0 000 00 000 0 00 0 00 000 0 00000 0 0000 00 000 0 000 0 00 0000 0 000 00,qal,impv,,,,,,,,,,,
1942842,JY>[,4Q11,Exodus,11,8,>Y>,W JRDW KL <BDJK >LH >LJ W HCTXWW LJ L >MR Y> >TH W KL H <M >CR B RGLJK W >XRJ KN >Y> W JY> M <M PR<H B XRJ >P,None,None,,,,,,,,,0,0 0000 00 00000 000 000 0 000000 00 0 000 00 000 0 00 0 00 000 0 00000 0 0000 00 000 0 000 0 00 0000 0 000 00,qal,impf,,,,,,,,,,,
1942844,JY>[,4Q11,Exodus,11,8,JY>,W JRDW KL <BDJK >LH >LJ W HCTXWW LJ L >MR Y> >TH W KL H <M >CR B RGLJK W >XRJ KN >Y> W JY> M <M PR<H B XRJ >P,None,None,,,,,,,,,0,0 0000 00 00000 000 000 0 000000 00 0 000 00 000 0 00 0 00 000 0 00000 0 0000 00 000 0 000 0 00 0000 0 000 00,qal,wayq,,,,,,,,,,,
