verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,dir_he_dss,sign_info,stem,tense,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7,cmpl_lex,motion_type
146414,<LH[,MT,1_Samuel,10,8,H<LWT,W JRDT L PNJ H GLGL W HNH >NKJ JRD >LJK L H<LWT <LWT L ZBX ZBXJ CLMJM CB<T JMJM TWXL <D BW>J >LJK W HWD<TJ LK >T >CR T<FH,L H<LWT <LWT,,no complement,,,,,,,,,hif,infc,,,,,,,,,
146424,BW>[,MT,1_Samuel,10,8,BW>J,W JRDT L PNJ H GLGL W HNH >NKJ JRD >LJK L H<LWT <LWT L ZBX ZBXJ CLMJM CB<T JMJM TWXL <D BW>J >LJK W HWD<TJ LK >T >CR T<FH,<D BW>J >LJK,,>LJK,0,,,,,,,,qal,infc,>LJK,,,,,,,,
1999453,JRD[,4Q51,1_Samuel,10,8,JRDT,W JRDT L PNJ H GLGLH W HNH >NWKJ JWRD >LJK L <LWT <WLWT L ZBX ZBXJ CLMJM CB<T JMJM TWXL <D BW>J >LJK W HD<TJ LK >T >CR T<FH,None,None,,,,,,,,1,0 0000 0 0000 0 000000 0 000 00000 0000 00000 0 0000 00000 0 000 0000 00000 0000 0000 0000 00 00000 00000 0 00000 000 00 000 0000 00,qal,perf,,,,,,,,,
1999461,JRD[,4Q51,1_Samuel,10,8,JWRD,W JRDT L PNJ H GLGLH W HNH >NWKJ JWRD >LJK L <LWT <WLWT L ZBX ZBXJ CLMJM CB<T JMJM TWXL <D BW>J >LJK W HD<TJ LK >T >CR T<FH,None,None,,,,,,,,1,0 0000 0 0000 0 000000 0 000 00000 0000 00000 0 0000 00000 0 000 0000 00000 0000 0000 0000 00 00000 00000 0 00000 000 00 000 0000 00,qal,ptca,,,,,,,,,
1999474,BW>[,4Q51,1_Samuel,10,8,BW>J,W JRDT L PNJ H GLGLH W HNH >NWKJ JWRD >LJK L <LWT <WLWT L ZBX ZBXJ CLMJM CB<T JMJM TWXL <D BW>J >LJK W HD<TJ LK >T >CR T<FH,<D BW>J >LJK,,>LJK,0,,,,,,1,0 0000 0 0000 0 000000 0 000 00000 0000 00000 0 0000 00000 0 000 0000 00000 0000 0000 0000 00 00000 00000 0 00000 000 00 000 0000 00,qal,infc,>LJK,,,,,,,,
146435,PNH[,MT,1_Samuel,10,9,HPNTW,W HJH K HPNTW CKMW L LKT M <M CMW>L W JHPK LW >LHJM LB >XR W JB>W KL H >TWT H >LH B JWM H HW>,K HPNTW CKMW,,no complement,,,,,,,,,hif,infc,,,,,,,,,
146438,HLK[,MT,1_Samuel,10,9,LKT,W HJH K HPNTW CKMW L LKT M <M CMW>L W JHPK LW >LHJM LB >XR W JB>W KL H >TWT H >LH B JWM H HW>,L LKT M <M CMW>L,,M <M CMW>L,0,,,,,,,,qal,infc,M,<M,,,,,,,
146449,BW>[,MT,1_Samuel,10,9,JB>W,W HJH K HPNTW CKMW L LKT M <M CMW>L W JHPK LW >LHJM LB >XR W JB>W KL H >TWT H >LH B JWM H HW>,W JB>W KL H >TWT H >LH B JWM H HW>,KL H >TWT H >LH,no complement,,,,,,,,,qal,wayq,,,,,,,,,
1999486,PNH[,4Q51,1_Samuel,10,9,HPNWT,W HJH K HPNWT L LKT M <M CMW>L W JHPK LW H >LWHJM LB >XR W JBW>W KWL H >WTWT B JWM H HW>,None,None,,,,,,,,0,0 000 0 00000 0 000 0 00 00000 0 0000 000 0 000000 00 000 0 00000 000 0 00000 0 000 0 000 00,hifil,infc,,,,,,,,,
1999488,HLK[,4Q51,1_Samuel,10,9,LKT,W HJH K HPNWT L LKT M <M CMW>L W JHPK LW H >LWHJM LB >XR W JBW>W KWL H >WTWT B JWM H HW>,None,None,,,,,,,,0,0 000 0 00000 0 000 0 00 00000 0 0000 000 0 000000 00 000 0 00000 000 0 00000 0 000 0 000 00,qal,infc,,,,,,,,,
1999500,BW>[,4Q51,1_Samuel,10,9,JBW>W,W HJH K HPNWT L LKT M <M CMW>L W JHPK LW H >LWHJM LB >XR W JBW>W KWL H >WTWT B JWM H HW>,None,None,,,,,,,,0,0 000 0 00000 0 000 0 00 00000 0 0000 000 0 000000 00 000 0 00000 000 0 00000 0 000 0 000 00,qal,wayy,,,,,,,,,
146461,BW>[,MT,1_Samuel,10,10,JB>W,W JB>W CM H GB<TH W HNH XBL NB>JM L QR>TW W TYLX <LJW RWX >LHJM W JTNB> B TWKM,W JB>W CM H GB<TH,,CM H GB<TH,1,,,,,,,,qal,wayq,,,,,,,,,
1999510,BW>[,4Q51,1_Samuel,10,10,JBW>,W JBW> M CM H GB<TH W HNH XBL NBJ>JM L QR>TW W TYLX <LJW RWX >LHJM W JTNB>,None,None,,,,,,,,1,0 0000 0 00 0 000000 0 000 000 000000 0 000000 0 0000 00000 000 00000 0 00000 00,qal,wayy,,,,,,,,,
146539,BW>[,MT,1_Samuel,10,13,JB>,W JKL M HTNBWT W JB> H BMH,W JB> H BMH,,H BMH,0,,,,,,,,qal,wayq,,,,,,,,,
1999589,BW>[,4Q51,1_Samuel,10,13,JB>,W JKL M HTNB> W JB> H BJTH,None,None,,,,,,,,1,0 000 0 00000 0 000 0 00000 00,qal,wayy,,,,,,,,,
146551,HLK[,MT,1_Samuel,10,14,HLKTM,W J>MR DWD C>WL >LJW W >L N<RW >N HLKTM W J>MR L BQC >T H >TNWT W NR>H KJ >JN W NBW> >L CMW>L,>N HLKTM,,no complement,,,,,,,,,qal,perf,,,,,,,,,
146564,BW>[,MT,1_Samuel,10,14,NBW>,W J>MR DWD C>WL >LJW W >L N<RW >N HLKTM W J>MR L BQC >T H >TNWT W NR>H KJ >JN W NBW> >L CMW>L,W NBW> >L CMW>L,,>L CMW>L,0,,,,,,,,qal,wayq,>L,,,,,,,,
