verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,cmpl_lex,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,dir_he_dss,sign_info,stem,tense,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7,cmpl_translation,motion_type,comments
85485,GLH[,MT,Numbers,24,16,GLWJ,N>M CM< >MRJ >L W JD< D<T <LJWN MXZH CDJ JXZH NPL W GLWJ <JNJM,MXZH CDJ JXZH NPL W GLWJ <JNJM,,no complement,no complement,,,,,,,,,,qal,ptcp,,,,,,,,,,
85610,HLK[,MT,Numbers,24,25,JLK,W JQM BL<M W JLK W JCB L MQMW W GM BLQ HLK L DRKW,W JLK,,no complement,no complement,,,,,,,,,,qal,wayq,,,,,,,,,,
85612,CWB[,MT,Numbers,24,25,JCB,W JQM BL<M W JLK W JCB L MQMW W GM BLQ HLK L DRKW,W JCB L MQMW,,L MQMW,L MQWM/,0,prep,,,det,subs,,,,qal,wayq,L,,,,,,,,,
85618,HLK[,MT,Numbers,24,25,HLK,W JQM BL<M W JLK W JCB L MQMW W GM BLQ HLK L DRKW,W GM BLQ HLK L DRKW,GM BLQ,L DRKW,L DRK/,0,prep,,,det,subs,,,,qal,perf,L,,,,,,,,,
85683,CWB[,MT,Numbers,25,4,JCB,W J>MR JHWH >L MCH QX >T KL R>CJ H <M W HWQ< >WTM L JHWH NGD H CMC W JCB XRWN >P JHWH M JFR>L,W JCB XRWN >P JHWH M JFR>L,XRWN >P JHWH,M JFR>L,MN JFR>L/,0,prep,"pers,gens,topo",,det,nmpr,,,,qal,impf,MN,,,,,,,,,
1974277,CWB[,4Q27,Numbers,25,4,JCWB,W JW>MR JHWH >L MWCH QX >T KWL R>CJ H <M W HWQ< >WTMH L JHWH NGD H CMC W JCWB XRWN >P JHWH M JFR>L,None,None,,,,,,,,,,0,1 0 00000 0000 00 0000 00 00 000 0000 0 00 0 0000 00000 0 0000 000 0 000 0 0000 0000 00 0000 0 00000,qal,impf,,,,,,,,,,
85708,BW>[,MT,Numbers,25,6,B>,W HNH >JC M BNJ JFR>L B> W JQRB >L >XJW >T H MDJNJT L <JNJ MCH W L <JNJ KL <DT BNJ JFR>L W HMH BKJM PTX >HL MW<D,W HNH >JC M BNJ JFR>L B>,>JC M BNJ JFR>L,no complement,no complement,,,,,,,,,,qal,perf,,,,,,,,,,
85710,QRB[,MT,Numbers,25,6,JQRB,W HNH >JC M BNJ JFR>L B> W JQRB >L >XJW >T H MDJNJT L <JNJ MCH W L <JNJ KL <DT BNJ JFR>L W HMH BKJM PTX >HL MW<D,W JQRB >L >XJW >T H MDJNJT L <JNJ MCH W L <JNJ KL <DT BNJ JFR>L,,>L >XJW,>L >X/,0,prep,,,det,subs,,,,hif,wayq,>L,,,,,,,,,
1974308,QRB[,4Q27,Numbers,25,6,JQRB,W HNH >JC M BNJ JFR>L B> W JQRB >L >XJW >T H MDJNJT L <JNJ MWCH W L <JNJ KWL <DT BNJ JFR>L W HMH BWKJM PTX >WHL MW<D,W JQRB >L >XJW >T H MDJNJT L <JNJ MWCH W L <JNJ KWL <DT BNJ JFR>L,,>L >XJW,,0,,,,,,,0,0 000 000 0 000 00000 00 0 0000 00 0000 00 0 000000 0 0000 0000 0 0 0000 000 000 000 00000 0 000 00000 000 0000 0000,hif,wayq,>L,,,,,,,,,
85753,BW>[,MT,Numbers,25,8,JB>,W JB> >XR >JC JFR>L >L H QBH W JDQR >T CNJHM >T >JC JFR>L W >T H >CH >L QBTH W T<YR H MGPH M <L BNJ JFR>L,W JB> >XR >JC JFR>L >L H QBH,,>L H QBH,>L H QBH=/,0,prep,,,det,subs,,,,qal,wayq,>L,,,,,,,,,
1974353,BW>[,4Q27,Numbers,25,8,JBW>,W JBW> >XRJ >JC JFR>L >L H QWBH W JDQWR >T CNJHM >T,None,None,,,,,,,,,,0,0 0000 0000 000 00000 00 0 0000 0 00000 00 00000 00,qal,wayq,,,,,,,,,,
85806,CWB[,MT,Numbers,25,11,HCJB,PJNXS BN >L<ZR BN >HRN H KHN HCJB >T XMTJ M <L BNJ JFR>L B QN>W >T QN>TJ B TWKM W L> KLJTJ >T BNJ JFR>L B QN>TJ,PJNXS BN >L<ZR BN >HRN H KHN HCJB >T XMTJ M <L BNJ JFR>L,PJNXS BN >L<ZR BN >HRN H KHN,M <L BNJ JFR>L,MN <L BN/ JFR>L/,0,prep + prep,"pers,gens,topo",,det,subs,,,,hif,perf,MN,<L,,,,,,,,
85972,JY>[,MT,Numbers,26,2,JY>,F>W >T R>C KL <DT BNJ JFR>L M BN <FRJM CNH W M<LH L BJT >BTM KL JY> YB> B JFR>L,JY> YB> B JFR>L,,no complement,no complement,,,,,,,,,,qal,ptca,,,,,,,,,,
86008,JY>[,MT,Numbers,26,4,JY>JM,M BN <FRJM CNH W M<LH K >CR YWH JHWH >T MCH W BNJ JFR>L H JY>JM M >RY MYRJM,H JY>JM M >RY MYRJM,,M >RY MYRJM,MN >RY/ MYRJM/,0,prep,topo,inanim,det,subs,,,,qal,ptca,MN,,,,,,,,,
1974498,JY>[,4Q27,Numbers,26,4,JWY>JM,M BN <FRJM CNH W M<LH K >CR YWH JHWH >T MWCH W BNJ JFR>L H JWY>JM M >RY MYRJM,H JWY>JM M >RY MYRJM,,M >RY MYRJM,,0,,,,,,,1,0 00 00000 000 0 0000 0 000 000 0000 00 0000 0 000 00000 0 000000 0 000 00000,qal,ptca,M,,,,,,,,,
