verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,dir_he_dss,sign_info,stem,tense,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7,cmpl_lex,motion_type
134724,BW>[,MT,Judges,11,12,B>T,W JCLX JPTX ML>KJM >L MLK BNJ <MWN L >MR MH LJ W LK KJ B>T >LJ L HLXM B >RYJ,KJ B>T >LJ,,>LJ,0,,,,,,,,qal,perf,>LJ,,,,,,,,
134744,<LH[,MT,Judges,11,13,<LWTW,W J>MR MLK BNJ <MWN >L ML>KJ JPTX KJ LQX JFR>L >T >RYJ B <LWTW M MYRJM M >RNWN W <D H JBQ W <D H JRDN W <TH HCJBH >THN B CLWM,B <LWTW M MYRJM,,M MYRJM,0,,,,,,,,qal,infc,M,,,,,,,,
134759,CWB[,MT,Judges,11,13,HCJBH,W J>MR MLK BNJ <MWN >L ML>KJ JPTX KJ LQX JFR>L >T >RYJ B <LWTW M MYRJM M >RNWN W <D H JBQ W <D H JRDN W <TH HCJBH >THN B CLWM,HCJBH >THN B CLWM,,no complement,,,,,,,,,hif,impv,,,,,,,,,
134793,<LH[,MT,Judges,11,16,<LWTM,KJ B <LWTM M MYRJM W JLK JFR>L B MDBR <D JM SWP W JB> QDCH,B <LWTM M MYRJM,,M MYRJM,0,,,,,,,,qal,infc,M,,,,,,,,
134797,HLK[,MT,Judges,11,16,JLK,KJ B <LWTM M MYRJM W JLK JFR>L B MDBR <D JM SWP W JB> QDCH,W JLK JFR>L B MDBR <D JM SWP,JFR>L,B MDBR <D JM SWP,0,,,,,,,,qal,wayq,B,<D,,,,,,,
134806,BW>[,MT,Judges,11,16,JB>,KJ B <LWTM M MYRJM W JLK JFR>L B MDBR <D JM SWP W JB> QDCH,W JB> QDCH,,QDCH,1,,,,,,,,qal,wayq,,,,,,,,,
134817,<BR[,MT,Judges,11,17,><BRH,W JCLX JFR>L ML>KJM >L MLK >DWM L >MR ><BRH N> B >RYK W L> CM< MLK >DWM W GM >L MLK MW>B CLX W L> >BH W JCB JFR>L B QDC,><BRH N> B >RYK,,B >RYK,0,,,,,,,,qal,impf,B,,,,,,,,
134841,HLK[,MT,Judges,11,18,JLK,W JLK B MDBR W JSB >T >RY >DWM W >T >RY MW>B W JB> M MZRX CMC L >RY MW>B W JXNWN B <BR >RNWN W L> B>W B GBWL MW>B KJ >RNWN GBWL MW>B,W JLK B MDBR,,B MDBR,0,,,,,,,,qal,wayq,B,,,,,,,,
134846,SBB[,MT,Judges,11,18,JSB,W JLK B MDBR W JSB >T >RY >DWM W >T >RY MW>B W JB> M MZRX CMC L >RY MW>B W JXNWN B <BR >RNWN W L> B>W B GBWL MW>B KJ >RNWN GBWL MW>B,W JSB >T >RY >DWM W >T >RY MW>B,,no complement,,,,,,,,,qal,wayq,,,,,,,,,
134855,BW>[,MT,Judges,11,18,JB>,W JLK B MDBR W JSB >T >RY >DWM W >T >RY MW>B W JB> M MZRX CMC L >RY MW>B W JXNWN B <BR >RNWN W L> B>W B GBWL MW>B KJ >RNWN GBWL MW>B,W JB> M MZRX CMC L >RY MW>B,,L >RY MW>B,0,,,,,,,,qal,wayq,L,,,,,,,,
134869,BW>[,MT,Judges,11,18,B>W,W JLK B MDBR W JSB >T >RY >DWM W >T >RY MW>B W JB> M MZRX CMC L >RY MW>B W JXNWN B <BR >RNWN W L> B>W B GBWL MW>B KJ >RNWN GBWL MW>B,W L> B>W B GBWL MW>B,,B GBWL MW>B,0,,,,,,,,qal,perf,B,,,,,,,,
134892,<BR[,MT,Judges,11,19,N<BRH,W JCLX JFR>L ML>KJM >L SJXWN MLK H >MRJ MLK XCBWN W J>MR LW JFR>L N<BRH N> B >RYK <D MQWMJ,N<BRH N> B >RYK <D MQWMJ,,B >RYK,0,,,,,,,,qal,impf,B,,,,,,,,
134892,<BR[,MT,Judges,11,19,N<BRH,W JCLX JFR>L ML>KJM >L SJXWN MLK H >MRJ MLK XCBWN W J>MR LW JFR>L N<BRH N> B >RYK <D MQWMJ,N<BRH N> B >RYK <D MQWMJ,,<D MQWMJ,0,,,,,,,,qal,impf,<D,,,,,,,,
134904,<BR[,MT,Judges,11,20,<BR,W L> H>MJN SJXWN >T JFR>L <BR B GBLW W J>SP SJXWN >T KL <MW W JXNW B JHYH W JLXM <M JFR>L,<BR B GBLW,,B GBLW,0,,,,,,,,qal,infc,B,,,,,,,,
135108,<BR[,MT,Judges,11,29,J<BR,W THJ <L JPTX RWX JHWH W J<BR >T H GL<D W >T MNCH W J<BR >T MYPH GL<D W M MYPH GL<D <BR BNJ <MWN,W J<BR >T H GL<D W >T MNCH,,no complement,,,,,,,,,qal,wayq,,,,,,,,,
135116,<BR[,MT,Judges,11,29,J<BR,W THJ <L JPTX RWX JHWH W J<BR >T H GL<D W >T MNCH W J<BR >T MYPH GL<D W M MYPH GL<D <BR BNJ <MWN,W J<BR >T MYPH GL<D,,no complement,,,,,,,,,qal,wayq,,,,,,,,,
135124,<BR[,MT,Judges,11,29,<BR,W THJ <L JPTX RWX JHWH W J<BR >T H GL<D W >T MNCH W J<BR >T MYPH GL<D W M MYPH GL<D <BR BNJ <MWN,W M MYPH GL<D <BR BNJ <MWN,,no complement,,,,,,,,,qal,perf,,,,,,,,,
135146,JY>[,MT,Judges,11,31,JWY>,W HJH H JWY> >CR JY> M DLTJ BJTJ L QR>TJ B CWBJ B CLWM M BNJ <MWN W HJH L JHWH W H<LJTHW <WLH,H JWY>,,no complement,,,,,,,,,qal,ptca,,,,,,,,,
135148,JY>[,MT,Judges,11,31,JY>,W HJH H JWY> >CR JY> M DLTJ BJTJ L QR>TJ B CWBJ B CLWM M BNJ <MWN W HJH L JHWH W H<LJTHW <WLH,>CR JY> M DLTJ BJTJ,,M DLTJ BJTJ,0,,,,,,,,qal,impf,M,,,,,,,,
135155,CWB[,MT,Judges,11,31,CWBJ,W HJH H JWY> >CR JY> M DLTJ BJTJ L QR>TJ B CWBJ B CLWM M BNJ <MWN W HJH L JHWH W H<LJTHW <WLH,B CWBJ B CLWM M BNJ <MWN,,M BNJ <MWN,0,,,,,,,,qal,infc,M,,,,,,,,
135166,<LH[,MT,Judges,11,31,H<LJTHW,W HJH H JWY> >CR JY> M DLTJ BJTJ L QR>TJ B CWBJ B CLWM M BNJ <MWN W HJH L JHWH W H<LJTHW <WLH,W H<LJTHW <WLH,,no complement,,,,,,,,,hif,perf,,,,,,,,,
135169,<BR[,MT,Judges,11,32,J<BR,W J<BR JPTX >L BNJ <MWN L HLXM BM W JTNM JHWH B JDW,W J<BR JPTX >L BNJ <MWN,JPTX,>L BNJ <MWN,0,,,,,,,,qal,wayq,>L,,,,,,,,
135188,BW>[,MT,Judges,11,33,BW>K,W JKM M <RW<R W <D BW>K MNJT <FRJM <JR W <D >BL_KRMJM MKH GDWLH M>D W JKN<W BNJ <MWN M PNJ BNJ JFR>L,W <D BW>K MNJT,,MNJT,0,,,,,,,,qal,infc,,,,,,,,,
135207,BW>[,MT,Judges,11,34,JB>,W JB> JPTX H MYPH >L BJTW W HNH BTW JY>T L QR>TW B TPJM W B MXLWT W RQ HJ> JXJDH >JN LW MMNW BN >W BT,W JB> JPTX H MYPH >L BJTW,JPTX,H MYPH >L BJTW,0,,,,,,,,qal,wayq,>L,,,,,,,,
135216,JY>[,MT,Judges,11,34,JY>T,W JB> JPTX H MYPH >L BJTW W HNH BTW JY>T L QR>TW B TPJM W B MXLWT W RQ HJ> JXJDH >JN LW MMNW BN >W BT,W HNH BTW JY>T,BTW,no complement,,,,,,,,,qal,ptca,,,,,,,,,
135264,CWB[,MT,Judges,11,35,CWB,W JHJ K R>WTW >WTH W JQR< >T BGDJW W J>MR >HH BTJ HKR< HKR<TNJ W >T HJJT B <KRJ W >NKJ PYJTJ PJ >L JHWH W L> >WKL L CWB,L CWB,,no complement,,,,,,,,,qal,infc,,,,,,,,,
135278,JY>[,MT,Judges,11,36,JY>,W T>MR >LJW >BJ PYJTH >T PJK >L JHWH <FH LJ K >CR JY> M PJK >XRJ >CR <FH LK JHWH NQMWT M >JBJK M BNJ <MWN,K >CR JY> M PJK,,M PJK,0,,,,,,,,qal,perf,M,,,,,,,,
135307,HLK[,MT,Judges,11,37,>LKH,W T>MR >L >BJH J<FH LJ H DBR H ZH HRPH MMNJ CNJM XDCJM W >LKH W JRDTJ <L H HRJM W >BKH <L BTWLJ >NKJ W R<JTJ,W >LKH,,no complement,,,,,,,,,qal,impf,,,,,,,,,
135309,JRD[,MT,Judges,11,37,JRDTJ,W T>MR >L >BJH J<FH LJ H DBR H ZH HRPH MMNJ CNJM XDCJM W >LKH W JRDTJ <L H HRJM W >BKH <L BTWLJ >NKJ W R<JTJ,W JRDTJ <L H HRJM,,<L H HRJM,0,,,,,,,,qal,perf,<L,,,,,,,,
135322,HLK[,MT,Judges,11,38,LKJ,W J>MR LKJ W JCLX >WTH CNJ XDCJM W TLK HJ> W R<WTJH W TBK <L BTWLJH <L H HRJM,LKJ,,no complement,,,,,,,,,qal,impv,,,,,,,,,
135329,HLK[,MT,Judges,11,38,TLK,W J>MR LKJ W JCLX >WTH CNJ XDCJM W TLK HJ> W R<WTJH W TBK <L BTWLJH <L H HRJM,W TLK HJ> W R<WTJH,HJ> W R<WTJH,no complement,,,,,,,,,qal,wayq,,,,,,,,,
