verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,dir_he_dss,sign_info,stem,tense,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7,cmpl_lex,motion_type
298606,JRD[,MT,Jonah,1,3,JRD,W JQM JWNH L BRX TRCJCH M L PNJ JHWH W JRD JPW W JMY> >NJH B>H TRCJC W JTN FKRH W JRD BH L BW> <MHM TRCJCH M L PNJ JHWH,W JRD BH,,BH,0,,,,,,,,qal,wayq,BH,,,,,,,,
298609,BW>[,MT,Jonah,1,3,BW>,W JQM JWNH L BRX TRCJCH M L PNJ JHWH W JRD JPW W JMY> >NJH B>H TRCJC W JTN FKRH W JRD BH L BW> <MHM TRCJCH M L PNJ JHWH,L BW> <MHM TRCJCH M L PNJ JHWH,,TRCJCH,1,,,,,,,,qal,infc,,,,,,,,,
2045752,BRX[,4Q82,Jonah,1,3,BRX,W JQM JWNH L BRX TRCJCH M L PNJ JHWH W JRD JPW W JMY> >NJH B>H TRCJC W JTN FKRH W JRD BH L BW> <MHM TRCJC M L PNJ JHWH,L BRX TRCJCH M L PNJ JHWH,,TRCJCH,1,,,,,,1,0 000 0000 0 000 0000000 0 0 000 0000 0 000 000 0 0000 0000 000 00000 0 000 00000 0 000 000 0 000 00000 00000 0 0 000 0000 00,qal,infc,,,,,,,,,
2045759,JRD[,4Q82,Jonah,1,3,JRD,W JQM JWNH L BRX TRCJCH M L PNJ JHWH W JRD JPW W JMY> >NJH B>H TRCJC W JTN FKRH W JRD BH L BW> <MHM TRCJC M L PNJ JHWH,None,None,,,,,,,,1,0 000 0000 0 000 0000000 0 0 000 0000 0 000 000 0 0000 0000 000 00000 0 000 00000 0 000 000 0 000 00000 00000 0 0 000 0000 00,qal,wayy,,,,,,,,,
2045764,BW>[,4Q82,Jonah,1,3,B>H,W JQM JWNH L BRX TRCJCH M L PNJ JHWH W JRD JPW W JMY> >NJH B>H TRCJC W JTN FKRH W JRD BH L BW> <MHM TRCJC M L PNJ JHWH,None,None,,,,,,,,1,0 000 0000 0 000 0000000 0 0 000 0000 0 000 000 0 0000 0000 000 00000 0 000 00000 0 000 000 0 000 00000 00000 0 0 000 0000 00,qal,ptca,,,,,,,,,
2045770,JRD[,4Q82,Jonah,1,3,JRD,W JQM JWNH L BRX TRCJCH M L PNJ JHWH W JRD JPW W JMY> >NJH B>H TRCJC W JTN FKRH W JRD BH L BW> <MHM TRCJC M L PNJ JHWH,None,None,,,,,,,,1,0 000 0000 0 000 0000000 0 0 000 0000 0 000 000 0 0000 0000 000 00000 0 000 00000 0 000 000 0 000 00000 00000 0 0 000 0000 00,qal,wayy,,,,,,,,,
2045773,BW>[,4Q82,Jonah,1,3,BW>,W JQM JWNH L BRX TRCJCH M L PNJ JHWH W JRD JPW W JMY> >NJH B>H TRCJC W JTN FKRH W JRD BH L BW> <MHM TRCJC M L PNJ JHWH,None,None,,,,,,,,1,0 000 0000 0 000 0000000 0 0 000 0000 0 000 000 0 0000 0000 000 00000 0 000 00000 0 000 000 0 000 00000 00000 0 0 000 0000 00,qal,infc,,,,,,,,,
2037291,BRX[,4Q76,Jonah,1,3,BRX,W JQM JWNH L BRX TRCJC M L PNJ JHWH W JRD JP> W JMY> >NJH B>H TRCJC W JTN FKRH W JRD BH L BW> <MHM TRCJCH M L PNJ JHWH,L BRX TRCJC M L PNJ JHWH,,TRCJC,0,,,,,,1,0 000 0000 0 000 00000 0 0 000 0000 0 000 000 0 0000 0000 000 00000 0 000 00000 0 000 000 0 000 00000 0000000 0 0 000 0000 00,qal,infc,,,,,,,,,
2037298,JRD[,4Q76,Jonah,1,3,JRD,W JQM JWNH L BRX TRCJC M L PNJ JHWH W JRD JP> W JMY> >NJH B>H TRCJC W JTN FKRH W JRD BH L BW> <MHM TRCJCH M L PNJ JHWH,None,None,,,,,,,,1,0 000 0000 0 000 00000 0 0 000 0000 0 000 000 0 0000 0000 000 00000 0 000 00000 0 000 000 0 000 00000 0000000 0 0 000 0000 00,qal,wayy,,,,,,,,,
2037303,BW>[,4Q76,Jonah,1,3,B>H,W JQM JWNH L BRX TRCJC M L PNJ JHWH W JRD JP> W JMY> >NJH B>H TRCJC W JTN FKRH W JRD BH L BW> <MHM TRCJCH M L PNJ JHWH,None,None,,,,,,,,1,0 000 0000 0 000 00000 0 0 000 0000 0 000 000 0 0000 0000 000 00000 0 000 00000 0 000 000 0 000 00000 0000000 0 0 000 0000 00,qal,ptca,,,,,,,,,
