dpar,level,mean,median,lo_95,lo_80,lo_50,hi_50,hi_80,hi_95
dirhe,PNH[,-1.0010562485154142,-0.9406026068204918,-2.9046798942504175,-2.123613912536672,-1.52721861226766,-0.4294137848203726,0.044355453766316784,0.5957148609673041
dirhe,QHL[,-1.3464593601467971,-1.2738449813478456,-3.1383637371967814,-2.3700168997942863,-1.8259318136251435,-0.7939529848399763,-0.4014731262250111,0.015825394525401836
dirhe,QRB[,-1.7949484372142852,-1.7239141223398722,-3.5781517233227236,-2.7960834350646073,-2.2424755315896823,-1.2479837613547315,-0.8725284744473262,-0.5097407601285757
dirhe,RWY[,-1.000187146639992,-0.9739103357592063,-2.3580630390581976,-1.8307746685122257,-1.404748481111397,-0.5623316244424612,-0.20424315006704566,0.19298901216247089
dirhe,SBB[,0.10093534135241296,0.08298447860504951,-1.1531707009507415,-0.7132907159551164,-0.34021145368867844,0.5329304585772576,0.9489266003201191,1.4042941754668146
dirhe,SLQ[,-0.675237962738769,-0.6602067247425876,-2.5507451064406306,-1.802078824074528,-1.2301965311945366,-0.10357537115423521,0.45010264074080564,1.1161968063329484
dirhe,SWR[,-0.6989339994019234,-0.6732393007201904,-2.2227238688377837,-1.6032050691950366,-1.1437693566335516,-0.22054257985676806,0.18416902022594506,0.641566926053672
dirhe,T<H[,-0.6849199731180096,-0.6667000949472313,-2.631975886012842,-1.8198028670834174,-1.2370846347527769,-0.1053931550364159,0.4346315208830241,1.120444691597538
dirhe,T>R[,-0.9782766390361202,-0.9358542450279459,-2.5700126197741664,-1.9581124192263524,-1.450277007093504,-0.4710457503988716,-0.0683182959672004,0.39649622405609386
dirhe,VB<[,-0.6972512040994985,-0.6765283643068681,-2.560545682507357,-1.8119390796008144,-1.2486859930594503,-0.12155449478116231,0.39397808465707074,1.0495092385637717
dirhe,VWF[,-0.6632599392115802,-0.6502842251778393,-2.596972202230678,-1.8021538273989681,-1.2183840184990529,-0.09496638844849686,0.4541466008651921,1.1870194993447518
dirhe,XLP[,-0.8071384664764631,-0.7668652297191565,-2.7026998058602447,-1.920509341035774,-1.3366568352307784,-0.23684849460002244,0.2570952769649646,0.8942081342044419
dirhe,XSH[,-0.6553496438480064,-0.6407094674750953,-2.555241579650806,-1.808089946240416,-1.2130265643083364,-0.08505467644326588,0.4733394670500006,1.1682585837997366
dirhe,XWC[,-0.6727974194726423,-0.6697120270849799,-2.550582388911424,-1.7849707579412284,-1.2256724095543348,-0.1035897378107513,0.4410280877921774,1.1297631598719504
dirhe,Y<D[,-0.6575989407492179,-0.6488111690913787,-2.537811106150903,-1.784212045970156,-1.207547450549722,-0.09586438658060775,0.46086915444534365,1.1922334332164477
vc,<BR[,-1.39235290777143,-1.3821511742546595,-2.147022948112392,-1.856879020068996,-1.627120701134047,-1.1451265597895268,-0.935942440030683,-0.7099929689203348
vc,<LH[,-0.8211224192951811,-0.8115330285776476,-1.374034211767894,-1.1639709521698034,-0.9903589333005338,-0.63999732880174,-0.4880435967691354,-0.32987053324265847
vc,<WP[,-1.1730160321760486,-1.1566524740977173,-2.2762615388730576,-1.830155680838667,-1.4958296711955852,-0.836948133219662,-0.5421400498787315,-0.1568294529780954
vc,>TH[,-1.1784670240183313,-1.1614592836350288,-2.2952903567891347,-1.8343698220528768,-1.4995551130746334,-0.8417409381996789,-0.547959649665196,-0.1628509174758795
vc,BRX[,-0.9768810981328416,-0.9777567594368195,-1.8391691791904063,-1.5364711959463146,-1.268588569020483,-0.6924304091521534,-0.4177220652191673,-0.10515523889404046
