verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,dir_he_dss,sign_info,stem,tense,motion_type,comments,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7,reconstructed_verse,spatial_arg_type
2043781,<LH[,4Q82,Joel,4,9,J<LW,QJR>W Z>T B GWJM QDCW MLXMH H<JRW H GBWRJM JGCW J<LW KL >NCJ H MLXMH,None,None,,,,,,,,,,,0.0,00001 111 1 1111 1111 11111 11111 1 111111 1111 1111 11 1111 1 11111,qal,impf,,,,,,,,,,QJR>[W Z>T B GWJM QDCW MLXMH H<JRW H GBWRJM JGCW J<LW KL >NCJ H MLXMH],
2039119,NGC[,4Q78,Joel,4,9,JGCW,QR>W ZW>T B GWJJM QDCW MLXMH H<JRW H GBWRJM JGCW J<LW KL >NCJ H MLXMH,None,None,,,,,,,,,,,0.0,1111 1111 1 10000 0000 00000 11111 1 111111 1111 1111 11 1111 1 11111,qal,impf,,,,,,,,,,[QR>W ZW>T B G]WJJM QDCW MLXMH [H<JRW H GBWRJM JGCW J<LW KL >NCJ H MLXMH],
2039120,<LH[,4Q78,Joel,4,9,J<LW,QR>W ZW>T B GWJJM QDCW MLXMH H<JRW H GBWRJM JGCW J<LW KL >NCJ H MLXMH,None,None,,,,,,,,,,,0.0,1111 1111 1 10000 0000 00000 11111 1 111111 1111 1111 11 1111 1 11111,qal,impf,,,,,,,,,,[QR>W ZW>T B G]WJJM QDCW MLXMH [H<JRW H GBWRJM JGCW J<LW KL >NCJ H MLXMH],
295196,BW>[,MT,Joel,4,11,B>W,<WCW W B>W KL H GWJM M SBJB W NQBYW CMH HNXT JHWH GBWRJK,W B>W,,no complement,no complement,,,,,,,,,,,qal,impv,,,,,,,,,,,
295205,NXT[,MT,Joel,4,11,HNXT,<WCW W B>W KL H GWJM M SBJB W NQBYW CMH HNXT JHWH GBWRJK,CMH HNXT GBWRJK,,no complement,no complement,,,,,,,,,,,hif,impv,,,,,,,,,,,
295210,<LH[,MT,Joel,4,12,J<LW,J<WRW W J<LW H GWJM >L <MQ JHWCPV KJ CM >CB L CPV >T KL H GWJM M SBJB,W J<LW H GWJM >L <MQ JHWCPV,H GWJM,>L <MQ JHWCPV,>L <MQ/ JHWCPV/,,0.0,prep,pers,anim,det,subs,complex,,,qal,impf,,,>L,,,,,,,,
2091996,<LH[,Mur88,Joel,4,12,J<LW,J<WRW W J<LW H GWJM >L <MQ JHWCPV KJ CM >CB L CPV >T KL H GWJM M SBJB,W J<LW H GWJM >L <MQ JHWCPV,H GWJM,>L <MQ JHWCPV,,,0.0,,,,,,,0.0,00000 0 0001 0 0000 00 000 111111 11 00 110 0 000 00 00 0 0000 0 0000,qal,impf,,,>L,,,,,,,J<WRW W J<L[W] H GWJM >L <MQ [JHWCPV KJ] CM [>C]B L CPV >T KL H GWJM M SBJB,
2043818,<LH[,4Q82,Joel,4,12,J<LW,J<WRW W J<LW H GWJM >L <MQ JHWCPV KJ CM >CB L CPV >T KL H GWJM M SBJB,W J<LW H GWJM >L <MQ JHWCPV,H GWJM,>L <MQ JHWCPV,,,0.0,,,,,,,0.0,11111 1 1111 1 1111 11 111 111111 11 11 001 1 111 11 11 1 1111 1 1111,qal,impf,,,>L,,,,,,,[J<WRW W J<LW H GWJM >L <MQ JHWCPV KJ CM] >C[B L CPV >T KL H GWJM M SBJB],
2039146,<LH[,4Q78,Joel,4,12,J<LW,J<WRW W J<LW H GWJJM >L <MQ JWCPV KJ CM >CB L CPV >T KL H GWJM M SBJB,W J<LW H GWJJM >L <MQ JWCPV,H GWJJM,>L <MQ JWCPV,,,0.0,,,,,,,0.0,11111 1 1111 1 00000 00 000 00000 00 11 111 1 111 11 11 1 1111 1 1111,qal,impf,,,>L,,,,,,,[J<WRW W J<LW H] GWJJM >L <MQ JWCPV KJ [CM >CB L CPV >T KL H GWJM M SBJB],
295232,BW>[,MT,Joel,4,13,B>W,CLXW MGL KJ BCL QYJR B>W RDW KJ ML>H GT HCJQW H JQBJM KJ RBH R<TM,B>W,,no complement,no complement,,,,,,,,,,,qal,impv,,,,,,,,,,,
295308,<BR[,MT,Joel,4,17,J<BRW,W JD<TM KJ >NJ JHWH >LHJKM CKN B YJWN HR QDCJ W HJTH JRWCLM QDC W ZRJM L> J<BRW BH <WD,W ZRJM L> J<BRW BH <WD,ZRJM,BH,B,,0.0,prep,prsf,,det,prsf,simple,,,qal,impf,,,B,,,,,,,,
2043914,<BR[,4Q82,Joel,4,17,J<BRW,W JD<TM KJ >NJ JHWH >LHJKM CKN B YJWN HR QDCJ W HJTH JRWCLM QDC W ZRJM L> J<BRW BH <WD,W ZRJM L> J<BRW BH <WD,ZRJM,BH,,,0.0,,,,,,,0.0,1 11001 11 111 1111 111111 111 1 1111 11 1111 1 1111 111111 111 1 1111 11 11111 11 111,qal,impf,,,B,,,,,,,[W JD]<T[M KJ >NJ JHWH >LHJKM CKN B YJWN HR QDCJ W HJTH JRWCLM QDC W ZRJM L> J<BRW BH <WD],
2039251,<BR[,4Q78,Joel,4,17,J<BRW,W JD<TM KJ >NJ JHWH >LWHJKMH H CWKN B YJWN HR QDCJ W HJTH JRWCLM QDC W ZRJM LW> J<BRW BH <WD,None,None,,,,,,,,,,,0.0,1 11111 11 111 0000 00000000 0 0000 1 1111 11 1111 1 1111 111111 111 1 1111 111 11000 11 111,qal,impf,,,,,,,,,,[W JD<TM KJ >NJ] JHWH >LWHJKMH H CWKN [B YJWN HR QDCJ W HJTH JRWCLM QDC W ZRJM LW> J<]BRW [BH <WD],
295318,NVP[,MT,Joel,4,18,JVPW,W HJH B JWM H HW> JVPW H HRJM <SJS W H GB<WT TLKNH XLB W KL >PJQJ JHWDH JLKW MJM W M<JN M BJT JHWH JY> W HCQH >T NXL H CVJM,JVPW H HRJM <SJS,H HRJM,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,,,
295325,HLK[,MT,Joel,4,18,TLKNH,W HJH B JWM H HW> JVPW H HRJM <SJS W H GB<WT TLKNH XLB W KL >PJQJ JHWDH JLKW MJM W M<JN M BJT JHWH JY> W HCQH >T NXL H CVJM,W H GB<WT TLKNH XLB,H GB<WT,XLB,XLB/,,0.0,vc,,,und,subs,simple,,,qal,impf,,,,,,,,,,,
295331,HLK[,MT,Joel,4,18,JLKW,W HJH B JWM H HW> JVPW H HRJM <SJS W H GB<WT TLKNH XLB W KL >PJQJ JHWDH JLKW MJM W M<JN M BJT JHWH JY> W HCQH >T NXL H CVJM,W KL >PJQJ JHWDH JLKW MJM,KL >PJQJ JHWDH,MJM,MJM/,,0.0,vc,,,und,subs,simple,,,qal,impf,,,,,,,,,,,
2043924,NVP[,4Q82,Joel,4,18,JVPW,W HJH B JWM H HW> JVPW H HRJM <SJS W H GB<WT TLKNH XLB W KL >PJQJ JHWDH JLKW MJM W M<JN M BJT JHWH JY> W HCQH >T NXL H CVJM,None,None,,,,,,,,,,,0.0,1 111 1 111 1 111 1111 1 1111 1111 1 1 11111 11111 111 1 11 11111 11111 1111 111 1 1111 1 111 1111 111 1 1111 11 111 1 1111,qal,impf,,,,,,,,,,[W HJH B JWM H HW> JVPW H HRJM <SJS W H GB<WT TLKNH XLB W KL >PJQJ JHWDH JLKW MJM W M<JN M BJT JHWH JY> W HCQH >T NXL H CVJM],
2043931,HLK[,4Q82,Joel,4,18,TLKNH,W HJH B JWM H HW> JVPW H HRJM <SJS W H GB<WT TLKNH XLB W KL >PJQJ JHWDH JLKW MJM W M<JN M BJT JHWH JY> W HCQH >T NXL H CVJM,None,None,,,,,,,,,,,0.0,1 111 1 111 1 111 1111 1 1111 1111 1 1 11111 11111 111 1 11 11111 11111 1111 111 1 1111 1 111 1111 111 1 1111 11 111 1 1111,qal,impf,,,,,,,,,,[W HJH B JWM H HW> JVPW H HRJM <SJS W H GB<WT TLKNH XLB W KL >PJQJ JHWDH JLKW MJM W M<JN M BJT JHWH JY> W HCQH >T NXL H CVJM],
2043937,HLK[,4Q82,Joel,4,18,JLKW,W HJH B JWM H HW> JVPW H HRJM <SJS W H GB<WT TLKNH XLB W KL >PJQJ JHWDH JLKW MJM W M<JN M BJT JHWH JY> W HCQH >T NXL H CVJM,None,None,,,,,,,,,,,0.0,1 111 1 111 1 111 1111 1 1111 1111 1 1 11111 11111 111 1 11 11111 11111 1111 111 1 1111 1 111 1111 111 1 1111 11 111 1 1111,qal,impf,,,,,,,,,,[W HJH B JWM H HW> JVPW H HRJM <SJS W H GB<WT TLKNH XLB W KL >PJQJ JHWDH JLKW MJM W M<JN M BJT JHWH JY> W HCQH >T NXL H CVJM],
2043944,JY>[,4Q82,Joel,4,18,JY>,W HJH B JWM H HW> JVPW H HRJM <SJS W H GB<WT TLKNH XLB W KL >PJQJ JHWDH JLKW MJM W M<JN M BJT JHWH JY> W HCQH >T NXL H CVJM,None,None,,,,,,,,,,,0.0,1 111 1 111 1 111 1111 1 1111 1111 1 1 11111 11111 111 1 11 11111 11111 1111 111 1 1111 1 111 1111 111 1 1111 11 111 1 1111,qal,impf,,,,,,,,,,[W HJH B JWM H HW> JVPW H HRJM <SJS W H GB<WT TLKNH XLB W KL >PJQJ JHWDH JLKW MJM W M<JN M BJT JHWH JY> W HCQH >T NXL H CVJM],
2039261,NVP[,4Q78,Joel,4,18,JVJPW,W HJH B JWM H HW> JVJPW H HRJM <SJS W H GB<WT TLKNH XLB W KL >PJQJ JHWDH JLKW MJM W M<JN M BJT JHWH JY> W HCQH >T KWL NXL H CVJM,None,None,,,,,,,,,,,0.0,1 111 1 111 1 111 00000 0 0111 1111 1 1 10000 00000 011 1 11 11111 11111 1111 111 0 0000 0 001 1111 111 1 1111 00 000 000 0 0011,hif,impf,,,,,,,,,,[W HJH B JWM H HW>] JVJPW H H[RJM <SJS W H G]B<WT TLKNH X[LB W KL >PJQJ JHWDH JLKW MJM] W M<JN M BJ[T JHWH JY> W HCQH] >T KWL NXL H CV[JM],
2039268,HLK[,4Q78,Joel,4,18,TLKNH,W HJH B JWM H HW> JVJPW H HRJM <SJS W H GB<WT TLKNH XLB W KL >PJQJ JHWDH JLKW MJM W M<JN M BJT JHWH JY> W HCQH >T KWL NXL H CVJM,None,None,,,,,,,,,,,0.0,1 111 1 111 1 111 00000 0 0111 1111 1 1 10000 00000 011 1 11 11111 11111 1111 111 0 0000 0 001 1111 111 1 1111 00 000 000 0 0011,qal,impf,,,,,,,,,,[W HJH B JWM H HW>] JVJPW H H[RJM <SJS W H G]B<WT TLKNH X[LB W KL >PJQJ JHWDH JLKW MJM] W M<JN M BJ[T JHWH JY> W HCQH] >T KWL NXL H CV[JM],
2039274,HLK[,4Q78,Joel,4,18,JLKW,W HJH B JWM H HW> JVJPW H HRJM <SJS W H GB<WT TLKNH XLB W KL >PJQJ JHWDH JLKW MJM W M<JN M BJT JHWH JY> W HCQH >T KWL NXL H CVJM,None,None,,,,,,,,,,,0.0,1 111 1 111 1 111 00000 0 0111 1111 1 1 10000 00000 011 1 11 11111 11111 1111 111 0 0000 0 001 1111 111 1 1111 00 000 000 0 0011,qal,impf,,,,,,,,,,[W HJH B JWM H HW>] JVJPW H H[RJM <SJS W H G]B<WT TLKNH X[LB W KL >PJQJ JHWDH JLKW MJM] W M<JN M BJ[T JHWH JY> W HCQH] >T KWL NXL H CV[JM],
2039281,JY>[,4Q78,Joel,4,18,JY>,W HJH B JWM H HW> JVJPW H HRJM <SJS W H GB<WT TLKNH XLB W KL >PJQJ JHWDH JLKW MJM W M<JN M BJT JHWH JY> W HCQH >T KWL NXL H CVJM,None,None,,,,,,,,,,,0.0,1 111 1 111 1 111 00000 0 0111 1111 1 1 10000 00000 011 1 11 11111 11111 1111 111 0 0000 0 001 1111 111 1 1111 00 000 000 0 0011,qal,impf,,,,,,,,,,[W HJH B JWM H HW>] JVJPW H H[RJM <SJS W H G]B<WT TLKNH X[LB W KL >PJQJ JHWDH JLKW MJM] W M<JN M BJ[T JHWH JY> W HCQH] >T KWL NXL H CV[JM],
