verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,cmpl_lex,dir_he,dir_he_dss,sign_info,stem,tense,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7
1946672,NWS[,4Q13,Exodus,4,3,JNS,W JW>MR HCLJKHW N> >RYH W JCLJKHW >RYH W JHJ L NXC W JNS MWCH M PNJW,None,None,,,,1,1 11111 1100000 00 0000 0 0000000 1111 1 111 1 111 1 111 1111 1 1111,qal,wayq,,,,,,,
1946722,BW>[,4Q13,Exodus,4,6,HB>,W JW>MR JHWH >LJW <WD HB> N> JDK B XJQK W JB> JDW B XJQW W JWY>H M XJQW W HNH JDW MYR<T K CLG,None,None,,,,0,1 11111 1100 0000 000 000 11 111 1 1111 1 111 111 1 1111 1 11111 1 1111 1 111 111 11111 0 000,hif,impv,,,,,,,
1946728,BW>[,4Q13,Exodus,4,6,JB>,W JW>MR JHWH >LJW <WD HB> N> JDK B XJQK W JB> JDW B XJQW W JWY>H M XJQW W HNH JDW MYR<T K CLG,None,None,,,,0,1 11111 1100 0000 000 000 11 111 1 1111 1 111 111 1 1111 1 11111 1 1111 1 111 111 11111 0 000,hif,wayq,,,,,,,
1946733,JY>[,4Q13,Exodus,4,6,JWY>H,W JW>MR JHWH >LJW <WD HB> N> JDK B XJQK W JB> JDW B XJQW W JWY>H M XJQW W HNH JDW MYR<T K CLG,None,None,,,,0,1 11111 1100 0000 000 000 11 111 1 1111 1 111 111 1 1111 1 11111 1 1111 1 111 111 11111 0 000,hif,wayq,,,,,,,
1946745,CWB[,4Q13,Exodus,4,7,HCB,W JW>MR HCB JDK >L XJQK W JCB JDW >L XJQW W JWYJ>H M XJQW W HNH CBH K BFRW,None,None,,,,0,0 00000 111 111 11 1111 1 111 111 11 1111 1 111111 1 1111 1 111 111 1 1111,hif,impv,,,,,,,
1946750,CWB[,4Q13,Exodus,4,7,JCB,W JW>MR HCB JDK >L XJQK W JCB JDW >L XJQW W JWYJ>H M XJQW W HNH CBH K BFRW,None,None,,,,0,0 00000 111 111 11 1111 1 111 111 11 1111 1 111111 1 1111 1 111 111 1 1111,hif,wayq,,,,,,,
1946755,JY>[,4Q13,Exodus,4,7,JWYJ>H,W JW>MR HCB JDK >L XJQK W JCB JDW >L XJQW W JWYJ>H M XJQW W HNH CBH K BFRW,W JWYJ>H M XJQW,,M XJQW,,0,0,0 00000 111 111 11 1111 1 111 111 11 1111 1 111111 1 1111 1 111 111 1 1111,hif,wayq,MN,,,,,,
1946760,CWB[,4Q13,Exodus,4,7,CBH,W JW>MR HCB JDK >L XJQK W JCB JDW >L XJQW W JWYJ>H M XJQW W HNH CBH K BFRW,None,None,,,,0,0 00000 111 111 11 1111 1 111 111 11 1111 1 111111 1 1111 1 111 111 1 1111,qal,perf,,,,,,,
1946767,HLK[,4Q13,Exodus,5,3,NLKH,<LJNW NLKH N> DRK CLCT JMJM B MDBR W NZBXH L JHWH >LWHJNW PN JPG<NW B DBR >W B XRB,None,None,,,,0,11111 1111 11 111 1111 1111 1 1111 1 11100 0 0000 0001111 11 111111 1 111 11 1 111,qal,impf,,,,,,,
1946802,HLK[,4Q13,Exodus,5,4,LKW,W JW>MR >LJHM MLK MYRJM LMH MWCH W >HRWN TPRJDW >T H <M M M<FJW LKW L SBLWTJKM,None,None,,,,0,1 11111 11111 111 11111 000 0000 0 00000 000000 11 1 11 1 11111 111 1 11111111,qal,impv,,,,,,,
1946854,HLK[,4Q13,Exodus,5,7,JLKW,L> T>SPWN L TT TBN L <M L LBWN H LBNJM K TMWL CLCM HM JLKW W QWCCW LHM TBN,None,None,,,,0,11 111111 1 11 000 0 00 0 0000 0 00000 0 0000 0001 00 0000 0 11111 111 111,qal,impf,,,,,,,
1946887,HLK[,4Q13,Exodus,5,8,NLKH,W >T MTKNT H LBNJM >CR HM <WFJM K >TMWL CLCWM TFJMW <LJHM L> TGR<W MMNW DBR KJ NRPJM HM <L KN HM H YW<QJM L >MWR NLKH W NZBXH L >LWHJNW,None,None,,,,0,0 00 00000 0 00000 000 00 00000 0 00000 00000 00001 11111 11 00000 0000 000 11 11110 00 00 00 00 0 011110 0 0000 0000 0 01111 1 1111111,qal,impf,,,,,,,
1946910,JY>[,4Q13,Exodus,5,10,JY>W,W JY>W NWGFJ H <M W CWVRJW W JDBRW >L H <M L >MWR KH >MR PR<H >JNNJ NWTN LKM TBN,None,None,,,,0,1 1111 11111 1 11 0 000000 0 00000 00 0 00 0 0000 11 111 1100 01110 0001 111 111,qal,wayq,,,,,,,
1946932,HLK[,4Q13,Exodus,5,11,LKW,>TM LKW W QXW LKM TBN M >CR TMY>W KJ >JN NGR< M <BWDTKM DBR,None,None,,,,0,111 111 0 000 000 000 0 000 00000 00 011 1111 1 1111111 100,qal,impv,,,,,,,
1947020,BW>[,4Q14,Exodus,3,13,B>,W J>MR MCH >L H >LHJM HNH >NKJ B> L BNJ JFR>L W >MRTJ LHM >LHJ >BWTJKM CLXNJ >LJKM W >MRW LJ MH CMW MH >MR >LJHM,None,None,,,,0,1 1111 111 11 1 11111 111 1111 10 0 000 00000 1 11111 111 1111 1111111 11111 11111 1 1111 11 11 111 11 111 11111,qal,ptca,,,,,,,
1947090,JY>[,4Q14,Exodus,5,10,JY>W,W JY>W NGFJ H <M W CVRJW W JDBRW >L H <M L >MR KH >MR PR<H >JNNJ NTN LKM TBN,None,None,,,,0,1 1111 1111 1 11 1 10000 0 00000 00 0 01 1 111 11 111 1111 11111 111 111 111,qal,wayq,,,,,,,
1947346,BW>[,4Q14,Exodus,7,23,JB>,W JPN PR<H W JB> >L BJTW W L> CT LBW GM L Z>T,W JB> >L BJTW,,>L BJTW,,0,0,1 111 1111 1 111 11 1100 0 00 00 111 11 1 111,qal,wayq,>L,,,,,,
1947394,BW>[,4Q14,Exodus,7,26,B>,W J>MR JHWH >L MCH B> >L PR<H W >MRT >LJW KH >MR JHWH CLX >T <MJ W J<BDNJ,B> >L PR<H,,>L PR<H,,0,0,1 1111 1111 10 000 01 11 1111 1 1111 1111 11 111 1111 111 11 111 1 111111,qal,impv,>L,,,,,,
1947432,BW>[,4Q14,Exodus,7,28,B>W,W CRY H J>R YPRD<JM W <LW W B>W B BJTK W B XDR MCKBK W <L MVWTK W B BJT <BDJK W B <MK W B TNWRJK W B MC>RWTJK,W B>W B BJTK W B XDR MCKBK W <L MVWTK W B BJT <BDJK W B <MK W B TNWRJK W B MC>RWTJK,,B BJTK W B XDR MCKBK W <L MVWTK W B BJT <BDJK W B <MK W B TNWRJK W B MC>RWTJK,,0,0,1 111 1 111 1111111 1 111 1 111 1 1111 1 1 111 11110 0 00 00000 0 0 000 11111 1 1 111 1 1 111111 1 1 11111111,qal,perf,B,B,<L,B,B,B,B
1947465,<LH[,4Q14,Exodus,7,29,J<LW,W BKH W B <MK W B KL <BDJK J<LW H YPRD<JM,W BKH W B <MK W B KL <BDJK J<LW H YPRD<JM,H YPRD<JM,BKH W B <MK W B KL <BDJK,,0,0,1 111 1 1 111 1 1 11 11111 1111 1 1111111,qal,impf,B,B,B,,,,
1947493,<LH[,4Q14,Exodus,8,1,H<L,W J>MR JHWH >L MCH >MR >L >HRN NVH >T JDK B MVK <L H NHRT <L H J>RJM W <L H >GMJM W H<L >T H YPRD<JM <L >RY MYRJM,W H<L >T H YPRD<JM <L >RY MYRJM,,<L >RY MYRJM,,0,0,0 0010 0000 00 111 111 11 1111 111 11 111 1 111 11 1 1111 11 1 11111 1 11 1 11111 1 111 00 0 0000101 11 111 11111,hif,impv,<L,,,,,,
1947537,SWR[,4Q14,Exodus,8,7,SRW,W SRW H YPRD<JM MMK W M BTJK W M <BDJK W M <MK RQ B J>R TC>RNH,None,None,,,,0,1 111 1 1111111 111 1 1 1111 1 1 11111 1 1 111 11 1 111 111111,qal,perf,,,,,,,
1947556,JY>[,4Q14,Exodus,8,8,JY>,W JY> MCH W >HRN M <M PR<H W JY<Q MCH >L JHWH <L DBR H YPRD<JM >CR FM L PR<H,W JY> MCH W >HRN M <M PR<H,MCH W >HRN,M <M PR<H,,0,0,1 111 111 1 1111 1 10 0000 0 0000 000 11 1111 11 111 1 1111111 111 11 1 1111,qal,wayq,MN,<M,,,,,
1947700,JY>[,4Q14,Exodus,8,14,HWYJ>,W J<FW KN H XRVMJM B LVJHM L HWYJ> >T H KNJM W L> JKLW W THJ H KNM B >DM W B BHMH,None,None,,,,0,0 0111 11 1 111111 1 11111 1 11111 11 1 1111 1 11 1111 1 111 1 111 1 111 1 0 0011,hif,infc,,,,,,,
1947753,JY>[,4Q14,Exodus,8,16,JWY>,W J>MR JHWH >L MCH HCKM B BQR W HTJYB L PNJ PR<H HNH JWY> H MJMH W >MRT >LJW KH >MR JHWH CLX <MJ W J<BDNJ,None,None,,,,1,1 1111 1111 11 111 1111 1 111 1 11111 1 111 1111 111 1100 1 1111 1 1111 1111 11 111 1111 111 100 1 111111,qal,ptca,,,,,,,
1948029,<WZ[,4Q14,Exodus,9,19,H<Z,W <TH CLX H<Z >T MQNK W KL >CR LK B FDH KL H >DM W H BHMH >CR JMY> B FDH W L> J>SP H BJTH W JRD <LJHM H BRD W MTW,None,None,,,,1,0 000 000 000 00 1000 0 00 000 11 1 111 10 1 111 1 1 1111 111 1111 1 111 1 11 1111 1 0000 0 001 10100 0 111 1 100,hif,impv,,,,,,,
1948054,JRD[,4Q14,Exodus,9,19,JRD,W <TH CLX H<Z >T MQNK W KL >CR LK B FDH KL H >DM W H BHMH >CR JMY> B FDH W L> J>SP H BJTH W JRD <LJHM H BRD W MTW,None,None,,,,1,0 000 000 000 00 1000 0 00 000 11 1 111 10 1 111 1 1 1111 111 1111 1 111 1 11 1111 1 0000 0 001 10100 0 111 1 100,qal,perf,,,,,,,
1948069,NWS[,4Q14,Exodus,9,20,HNJS,H JR> >T DBR JHWH M <BDJ PR<H HNJS >T <BDJW W >T MQNHW >L H BTJM,HNJS >T <BDJW W >T MQNHW >L H BTJM,,>L H BTJM,,0,0,0 000 11 111 1111 1 1111 1111 1111 11 11111 1 11 11111 11 1 1111,hif,perf,>L,,,,,,
1948147,HLK[,4Q14,Exodus,9,23,THLK,W JV MCH >T MVHW <L H CMJM W JHWH NTN QLT W BRD W THLK >C >RYH W JMVR JHWH BRD <L >RY MYRJM,W THLK >C >RYH,>C,>RYH,,1,1,1 11 111 11 1111 11 1 1111 1 1111 111 111 1 111 1 1111 11 0000 0 0000 0010 000 11 111 11111,qal,wayq,,,,,,,
1948281,JY>[,4Q14,Exodus,9,29,Y>TJ,W J>MR >LJW MCH K Y>TJ >T H <JR >PRF KPJ >L JHWH H QLWT JXDLW W H BRD L> JHJH <WD LM<N TD< KJ L JHWH H >RY,None,None,,,,0,1 1111 1111 111 1 1111 10 0 000 0110 000 00 0000 0 0000 00000 1 0 000 00 0011 111 1111 111 11 1 1111 1 111,qal,infc,,,,,,,
1948348,JY>[,4Q14,Exodus,9,33,JY>,W JY> MCH M <M PR<H >T H <JR W JPRF KPJW >L JHWH W JXDLW H QLWT W H BRD W MVR L> NTK >RYH,W JY> MCH M <M PR<H >T H <JR,MCH,M <M PR<H,,0,1,1 111 111 1 11 1111 11 1 111 0 0000 0000 10 0111 1 00011 1 1111 1 0 000 1 111 11 111 1111,qal,wayq,MN,<M,,,,,
1948371,NTK[,4Q14,Exodus,9,33,NTK,W JY> MCH M <M PR<H >T H <JR W JPRF KPJW >L JHWH W JXDLW H QLWT W H BRD W MVR L> NTK >RYH,W MVR L> NTK >RYH,MVR,>RYH,,1,1,1 111 111 1 11 1111 11 1 111 0 0000 0000 10 0111 1 00011 1 1111 1 0 000 1 111 11 111 1111,nif,perf,,,,,,,
1948460,BW>[,4Q14,Exodus,10,3,JB>,W JB> MCH W >HRN B MYR W J>MRW >LJW KH >MR JHWH >LHJ H <BRJM <D MTJ M>NT L <NT M PNJ CLX <MJ W J<BDNJ,None,None,,,,0,1 111 111 1 1111 0 000 1 11000 0011 11 111 1111 1111 1 11111 11 111 1111 1 111 1 111 111 111 1 111111,qal,wayq,,,,,,,
1948498,BW>[,4Q14,Exodus,10,4,MBJ>,KJ >M M>N >TH L CLX >T <MJ HNNJ MBJ> MXR >RBH B GBLK,KJ >M M>N >TH L CLX >T <MJ HNNJ MBJ> MXR >RBH B GBLK,,B GBLK,,0,0,00 00 000 001 1 100 11 111 1111 1111 111 1111 1 1111,hif,ptca,B,,,,,,
1948575,JY>[,4Q14,Exodus,10,6,JY>,W ML>W BTJK W BTJ KL <BDJK W BTJ KL MYRJM >CR L> R>W >BTJK W >BWT >BTJK M JWM HJWTM <L H >DMH <D H JWM H ZH W JPN W JY> M <M PR<H,W JY> M <M PR<H,,M <M PR<H,,0,0,1 1111 1111 1 111 11 11111 1 111 11 11111 111 11 111 11111 1 1111 11111 1 111 11111 11 1 1111 11 1 111 1 11 1 111 1 111 1 11 1111,qal,wayq,MN,<M,,,,,
1948609,CWB[,4Q14,Exodus,10,8,JWCB,W JWCB >T MCH W >T >HRN >L PR<H W J>MR >LHM LKW <BDW >T JHWH >LHJKM MJ W MJ H HWLKJM,W JWCB >T MCH W >T >HRN >L PR<H,>T MCH W >T >HRN,>L PR<H,,0,0,1 1110 00 001 0 00 0000 00 1111 1 1111 1111 111 1111 11 1111 111111 11 1 00 0 000000,hof,wayq,>L,,,,,,
1948620,HLK[,4Q14,Exodus,10,8,LKW,W JWCB >T MCH W >T >HRN >L PR<H W J>MR >LHM LKW <BDW >T JHWH >LHJKM MJ W MJ H HWLKJM,None,None,,,,0,1 1110 00 001 0 00 0000 00 1111 1 1111 1111 111 1111 11 1111 111111 11 1 00 0 000000,qal,impv,,,,,,,
1948629,HLK[,4Q14,Exodus,10,8,HWLKJM,W JWCB >T MCH W >T >HRN >L PR<H W J>MR >LHM LKW <BDW >T JHWH >LHJKM MJ W MJ H HWLKJM,None,None,,,,0,1 1110 00 001 0 00 0000 00 1111 1 1111 1111 111 1111 11 1111 111111 11 1 00 0 000000,qal,ptca,,,,,,,
1948639,HLK[,4Q14,Exodus,10,9,NLK,W J>MR MCH B N<RJNW W B ZQNJNW NLK B BNJNW W B BNWTNW B Y>NNW W B BQRNW NLK KJ XG JHWH LNW,None,None,,,,0,0 0011 111 0 000000 0 1 111111 111 0 00111 1 1 111111 1 11111 1 1 11111 111 11 11 1111 111,qal,impf,,,,,,,
1948650,HLK[,4Q14,Exodus,10,9,NLK,W J>MR MCH B N<RJNW W B ZQNJNW NLK B BNJNW W B BNWTNW B Y>NNW W B BQRNW NLK KJ XG JHWH LNW,None,None,,,,0,0 0011 111 0 000000 0 1 111111 111 0 00111 1 1 111111 1 11111 1 1 11111 111 11 11 1111 111,qal,impf,,,,,,,
1948711,<LH[,4Q14,Exodus,10,12,J<L,W J>MR JHWH >L MCH NVH JDK <L >RY MYRJM B >RBH W J<L <L >RY MYRJM W J>KL >T KL <FB H >RY >T KL >CR HC>JR H BRD,None,None,,,,0,1 1111 1111 11 111 111 111 11 110 00001 1 1111 1 111 11 111 11111 1 1111 11 11 111 1 111 11 11 111 11111 0 000,qal,impf,,,,,,,
1948766,<LH[,4Q14,Exodus,10,14,J<L,W J<L H >RBH <L KL >RY MYRJM W JNX B KL GBWL MYRJM KBD M>D L PNJW L> HJH KN >RBH KMHW W >XRJW L> JHJH KN,W J<L H >RBH <L KL >RY MYRJM,H >RBH,<L KL >RY MYRJM,,0,0,1 111 1 1111 11 11 111 11111 1 111 0 00 0000 01111 111 111 1 1111 11 000 00 0000 1111 1 11111 11 1111 11,qal,wayq,<L,,,,,,
1948774,NWX[,4Q14,Exodus,10,14,JNX,W J<L H >RBH <L KL >RY MYRJM W JNX B KL GBWL MYRJM KBD M>D L PNJW L> HJH KN >RBH KMHW W >XRJW L> JHJH KN,W JNX B KL GBWL MYRJM,,B KL GBWL MYRJM,,0,0,1 111 1 1111 11 11 111 11111 1 111 0 00 0000 01111 111 111 1 1111 11 000 00 0000 1111 1 11111 11 1111 11,qal,wayq,B,,,,,,
1948872,SWR[,4Q14,Exodus,10,17,JSR,W <TH F>W N> XV>TJ >K H P<M W H<TJRW L JHWH >LHJKM W JSR M <LJ RQ >T H MWT H ZH,W JSR M <LJ RQ >T H MWT H ZH,,M <LJ,,0,0,0 000 000 01 11111 11 1 111 1 111111 1 1111 111111 1 111 1 111 11 11 1 111 1 11,hif,impf,MN,<L,,,,,
1948997,HLK[,4Q14,Exodus,10,24,LKW,W JQR> PR<H >L MCH W J>MR LKW <BDW >T JHWH RQ Y>NKM W BQRKM JYG GM VPKM JLK <MKM,None,None,,,,0,1 1111 1111 11 100 0 0000 011 1111 11 1111 11 11111 1 11111 111 11 1111 111 1111,qal,impv,,,,,,,
1949008,HLK[,4Q14,Exodus,10,24,JLK,W JQR> PR<H >L MCH W J>MR LKW <BDW >T JHWH RQ Y>NKM W BQRKM JYG GM VPKM JLK <MKM,None,None,,,,0,1 1111 1111 11 100 0 0000 011 1111 11 1111 11 11111 1 11111 111 11 1111 111 1111,qal,impf,,,,,,,
1949184,JY>[,4Q14,Exodus,12,31,Y>W,W JQR> L MCH W L >HRN LJLH W J>MR QWMW Y>W M TWK <MJ GM >TM GM BNJ JFR>L W LKW <BDW >T JHWH K DBRKM,None,None,,,,0,1 1111 1 100 0 0 0001 0000 0 0000 1111 111 1 111 111 11 111 11 111 11111 1 111 1111 11 1111 1 11100,qal,impv,,,,,,,
1949194,HLK[,4Q14,Exodus,12,31,LKW,W JQR> L MCH W L >HRN LJLH W J>MR QWMW Y>W M TWK <MJ GM >TM GM BNJ JFR>L W LKW <BDW >T JHWH K DBRKM,None,None,,,,0,1 1111 1 100 0 0 0001 0000 0 0000 1111 111 1 111 111 11 111 11 111 11111 1 111 1111 11 1111 1 11100,qal,impv,,,,,,,
1949285,NS<[,4Q14,Exodus,12,37,JS<W,W JS<W BNJ JFR>L M R<MSS SKTH K CC > M>WT >LP RGLJ H GBRJM L BD M VP,None,None,,,,1,1 1111 111 11111 1 11111 1101 1 00 0 0000 000 0000 0 11111 0 11 1 10,qal,wayq,,,,,,,
1949324,JY>[,4Q14,Exodus,12,39,HWYJ>W,W J>PW >T H BYQ >CR HWYJ>W M MYRJM <WGWT MYWT KJ L> XMY KJ GRCW M MYRJM W L> JKLW L HTMHMH W GM YDH L> <FW LHM,>CR HWYJ>W M MYRJM,,M MYRJM,,0,0,0 0011 10 0 010 000 000000 0 01110 00000 0011 00 11 111 11 1111 1 11111 1 10 0000 1 110000 0 00 001 00 000 000,hif,perf,MN,,,,,,
1949382,JY>[,4Q14,Exodus,12,41,JY>W,W JHJ M QY CLCJM CNH W >RB< M>WT CNH W JHJ B <YM H JWM H ZH JY>W KL YT JHWH M >RY MYRJM,JY>W KL YT JHWH M >RY MYRJM,KL YT JHWH,M >RY MYRJM,,0,0,0 000 0 00 00000 111 1 1111 1111 111 1 100 0 000 0 111 0 00 0000 00 00 0000 0 000 01110,qal,perf,MN,,,,,,
1949396,JY>[,4Q14,Exodus,12,42,HWYJ>M,LJL CMRJM HW> L JHWH L HWYJ>M M >RY MYRJM HW> H LJLH H ZH L JHWH CMRJM L KL BNJ JFR>L L DRTM,L HWYJ>M M >RY MYRJM,,M >RY MYRJM,,0,0,000 11111 111 1 1111 1 111111 1 110 00000 011 0 0000 0 00 0 0000 01000 0 10 000 00001 1 1111,hif,infc,MN,,,,,,
1949458,JY>[,4Q14,Exodus,12,46,TWYJ>,B BJT >XD J>KL L> TWYJ> MN H BJT MN H BFR XWYH W <YM L> TCBRW BW,L> TWYJ> MN H BJT MN H BFR XWYH,,MN H BJT,,0,1,0 000 000 0000 00 00000 00 0 111 11 1 111 1111 1 111 11 11111 11,hif,impf,MN,,,,,,
1949512,SBB[,4Q14,Exodus,13,18,JSB,W JSB >LHJM >T H <M DRK H MDBR JM SWP W XMCJM <LW BNJ JFR>L M >RY MYRJM,None,None,,,,0,1 111 11111 10 0 00 000 0 0000 11 111 1 11111 111 111 11111 1 111 11111,hif,wayq,,,,,,,
1949524,<LH[,4Q14,Exodus,13,18,<LW,W JSB >LHJM >T H <M DRK H MDBR JM SWP W XMCJM <LW BNJ JFR>L M >RY MYRJM,None,None,,,,0,1 111 11111 10 0 00 000 0 0000 11 111 1 11111 111 111 11111 1 111 11111,qal,perf,,,,,,,
1949552,<LH[,4Q14,Exodus,13,19,H<LJTM,W JQX MCH >T <YMWT JWP JWSP <MW KJ HCBJ< HCBJ< >T BNJ JFR>L L >MR PQD JPQD >LHJM >TKM W H<LJTM >T <YMTJ M ZH >TKM,None,None,,,,0,1 111 110 00 00000 100 0100 000 00 00000 00011 11 111 11111 1 111 111 1111 11111 1111 0 000000 00 00000 0 00 0000,hif,perf,,,,,,,
1949560,NS<[,4Q14,Exodus,13,20,JS<W,W JS<W M SKT W JXNW B >TM B QYH H MDBR,W JS<W M SKT,,M SKT,,0,0,0 0000 1 111 1 1111 1 111 1 111 1 1111,qal,wayq,MN,,,,,,
1949574,HLK[,4Q14,Exodus,13,21,HLK,W JHWH HLK L PNJHM JWMM B <MWD <NN L NXWTM H DRK W LJLH B <MWD >C L H>JR LHM L LKT JWMM W LJLH,None,None,,,,0,1 1111 111 0 00000 1100 0 0110 000 0 00000 0 001 1 1111 1 1111 11 1 1111 111 1 111 1111 0 0000,qal,ptca,,,,,,,
1949594,HLK[,4Q14,Exodus,13,21,LKT,W JHWH HLK L PNJHM JWMM B <MWD <NN L NXWTM H DRK W LJLH B <MWD >C L H>JR LHM L LKT JWMM W LJLH,None,None,,,,0,1 1111 111 0 00000 1100 0 0110 000 0 00000 0 001 1 1111 1 1111 11 1 1111 111 1 111 1111 0 0000,qal,infc,,,,,,,
1949600,MWC[,4Q14,Exodus,13,22,JMJC,L> JMJC <MWD <NN JWMM W <MWD >C LJLH L PNJ H <M,None,None,,,,0,00 0000 0000 000 0000 0 0000 00 0000 1 111 1 11,hif,impf,,,,,,,
1949626,CWB[,4Q14,Exodus,14,2,JCBW,DBR >L BNJ JFR>L W JCBW W JXNW L PNJ PJ H XJRT BJN MGDL W BJN H JM L PNJ B<L YPN NKXW TXNW <L H JM,None,None,,,,0,111 11 111 00000 0 0000 0 0000 0 001 01 0 0010 000 0000 0 000 1 11 1 111 111 111 1111 1111 11 1 00,qal,impf,,,,,,,
1949807,NS<[,4Q14,Exodus,14,10,NS<JM,W PR<H HQRJB W JF>W BNJ JFR>L >T <JNJHM W HNH MYRJM NS<JM >XRJHM W JJR>W M>D W JY<QW BNJ JFR>L >L JHWH,MYRJM NS<JM >XRJHM,MYRJM,>XRJHM,,0,0,1 1111 11111 1 1111 111 11111 11 111111 1 111 11111 11001 111111 1 00000 111 1 11111 111 11111 11 1111,qal,ptca,,,,,,,
1949840,JY>[,4Q14,Exodus,14,11,HWYJ>NW,W J>MRW >L MCH H M BLJ >JN QBRJM B MYRJM LQXTNW L MWT B MDBR MH Z>T <FJT LNW L HWYJ>NW M MYRJM,None,None,,,,0,1 11111 11 111 1 1 111 111 11111 1 11111 011111 1 110 0 0000 01 111 1111 111 1 1111111 1 11111,hif,infc,,,,,,,
1949982,NPL[,4Q14,Exodus,15,16,TPL,TPL <LJHM >JMH W PXD B GDWL ZRW<K JDMW K >BN <D J<BR <MK JHWH <D J<BR <M ZW QNJT,None,None,,,,0,000 11100 0000 0 000 0 0000 00001 1111 0 000 00 0000 000 0000 00 0000 00 10 0000,qal,impf,,,,,,,
1949994,<BR[,4Q14,Exodus,15,16,J<BR,TPL <LJHM >JMH W PXD B GDWL ZRW<K JDMW K >BN <D J<BR <MK JHWH <D J<BR <M ZW QNJT,None,None,,,,0,000 11100 0000 0 000 0 0000 00001 1111 0 000 00 0000 000 0000 00 0000 00 10 0000,qal,impf,,,,,,,
1949998,<BR[,4Q14,Exodus,15,16,J<BR,TPL <LJHM >JMH W PXD B GDWL ZRW<K JDMW K >BN <D J<BR <MK JHWH <D J<BR <M ZW QNJT,None,None,,,,0,000 11100 0000 0 000 0 0000 00001 1111 0 000 00 0000 000 0000 00 0000 00 10 0000,qal,impf,,,,,,,
1950003,BW>[,4Q14,Exodus,15,17,TBJ>M,TBJ>M W TV<M B HR NXLTK MKWN L CBTK P<LT JHWH MQDC JHWH KWNNW JDK,None,None,,,,0,00000 0 0000 0 00 00001 1111 1 1111 1111 0000 0000 0000 00000 000,hif,impf,,,,,,,
1950026,BW>[,4Q14,Exodus,15,19,B>,KJ B> SWS PR<H B RKBW W B PRCJW B JM W JCB JHWH <LJHM >T MJ H JM W BNJ JFR>L HLKW B JBCH B TWK H JM,None,None,,,,0,00 00 000 0111 1 0000 0 0 01111 1 11 1 111 1111 00000 00 00 0 00 0 000 00000 0000 0 0000 0 000 0 00,qal,perf,,,,,,,
1950037,CWB[,4Q14,Exodus,15,19,JCB,KJ B> SWS PR<H B RKBW W B PRCJW B JM W JCB JHWH <LJHM >T MJ H JM W BNJ JFR>L HLKW B JBCH B TWK H JM,None,None,,,,0,00 00 000 0111 1 0000 0 0 01111 1 11 1 111 1111 00000 00 00 0 00 0 000 00000 0000 0 0000 0 000 0 00,hif,wayq,,,,,,,
1950047,HLK[,4Q14,Exodus,15,19,HLKW,KJ B> SWS PR<H B RKBW W B PRCJW B JM W JCB JHWH <LJHM >T MJ H JM W BNJ JFR>L HLKW B JBCH B TWK H JM,None,None,,,,0,00 00 000 0111 1 0000 0 0 01111 1 11 1 111 1111 00000 00 00 0 00 0 000 00000 0000 0 0000 0 000 0 00,qal,perf,,,,,,,
1950068,JY>[,4Q14,Exodus,15,20,TY>NH,W TQX MRJM H NBJ>H >XWT >HRN >T H TP B JDH W TY>NH KWL H NCJM >XRJH B TPJM W B MXLT,W TY>NH KWL H NCJM >XRJH B TPJM W B MXLT,KWL H NCJM,>XRJH,,0,0,0 001 0000 1 11111 1111 1111 11 1 11 0 000 0 00000 000 0 0000 00000 0 0000 0 0 0000,qal,wayq,,,,,,,
1950094,NS<[,4Q14,Exodus,17,1,JS<W,W JS<W KL <DT BNJ JFR>L L MS<JHM M MDBR SJN <L PJ JHWH W JXNW B RPJDJM W >JN MJM L CTT H <M,None,None,,,,0,1 1111 11 111 111 11100 0 000000 0 0000 111 11 11 1111 1 1111 1 111111 1 111 111 1 111 1 11,qal,wayq,,,,,,,
1950161,<LH[,4Q14,Exodus,17,3,H<LJTNW,W JYM> CM H <M L MJM W JLN H <M <L MCH W J>MR LMH ZH H<LJTNW M MYRJM L HMJT >TJ W >T BNJ W >T MQNJ B YM>,None,None,,,,0,1 1111 11 1 11 1 111 1 111 1 11 11 111 1 1111 000 00 0100000 0 00011 1 1111 111 1 11 111 1 11 1111 1 111,hif,perf,,,,,,,
1950197,<BR[,4Q14,Exodus,17,5,<BR,W J>MR JHWH <BR L PNJ H <M W QX >TK M ZQNJ JFR>L W MVK >CR HKJT BW >T H J>R QX B JDK W HLKT,None,None,,,,0,0 0000 0000 000 0 000 0 11 1 11 111 1 1111 11111 1 111 111 1111 11 11 1 111 11 0 000 0 0000,qal,impv,,,,,,,
1950220,HLK[,4Q14,Exodus,17,5,HLKT,W J>MR JHWH <BR L PNJ H <M W QX >TK M ZQNJ JFR>L W MVK >CR HKJT BW >T H J>R QX B JDK W HLKT,None,None,,,,0,0 0000 0000 000 0 000 0 11 1 11 111 1 1111 11111 1 111 111 1111 11 11 1 111 11 0 000 0 0000,qal,perf,,,,,,,
