verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,cmpl_lex,dir_he,dir_he_dss,sign_info,stem,tense,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7
1997018,BW>[,4Q51,1_Samuel,1,24,JBJ>WHW,W T<L >WTW CJLH K >CR J<LH >LQNH L ZBX L JHWH B PR BN BQR MCLC W LXM W >JPH >XT QMX W NBL JJN W TBJ>HW BJT JHWH CJLH W H N<R <MM W JBJ>WHW L PNJ JHWH W JCXV >BJHW >T H ZBX K >CR J<FH M JMJM JMJMH L JHWH,None,None,,,,1,0 000 0000 0000 0 000 1111 11111 1 111 1 1111 1 11 11 000 0000 0 000 1 1111 111 111 1 111 111 1 111111 110 0000 0000 0 0 000 111 1 1111111 1 111 1111 1 1111 11111 11 0 000 1 000 1111 1 1111 11111 1 1111,hif,wayq,,,,,,,
1997043,BW>[,4Q51,1_Samuel,1,25,TBW>,W JCXV >T H PR W TBW> XNH >M H N<R >L <LJ,None,None,,,,0,1 1000 11 1 11 1 1111 111 11 1 111 11 111,qal,wayq,,,,,,,
1997152,JY>[,4Q51,1_Samuel,2,3,JY>,>L TRBW TDBRW GBHH >L JY> <TQ M PJKM KJ >L D<T JHWH W >L TWKN <LLWTJW,None,None,,,,0,11 1111 11111 1111 11 111 100 0 0000 00 00 000 1111 1 11 1111 1111111,qal,impf,,,,,,,
1997193,JRD[,4Q51,1_Samuel,2,6,MWRJD,JHWH MMJT W MXJH MWRJD C>WL W J<L,MWRJD C>WL,,C>WL,,0,0,1111 1111 1 1100 00000 1111 1 111,hif,ptca,,,,,,,
1997309,<LH[,4Q51,1_Samuel,2,10,<LH,JHWH JXT MRJBW MJ QDWC K JHWH TM BCLM >L JTHLL XKM B XKMTW W >L JTHLL H GBWR B GBWRTW W >L JTHLL <CJR B <CRW KJ B Z>T JTHLL H MTHLL HFKL W JD< >T JHWH W L <FWT MCPV W YDQH B TWK H >RY JHWH <LH B CMJM W JR<M JHWH JDJN >PSJ >RY W JTN <Z L MLKNW W JRM QRN MCJXW,None,None,,,,0,0000 000 00100 00 0111 1 1111 00 0000 11 11111 111 1 11111 0 00 00101 1 1111 1 111111 1 11 11111 1111 1 1111 11 1 111 11111 1 11111 1111 1 111 11 1111 1 1 1110 0011 1 1111 1 111 1 111 1111 111 1 1111 0 0000 1111 1111 1111 111 1 111 11 1 11111 1 111 111 00000,qal,perf,,,,,,,
1997387,<LH[,4Q51,1_Samuel,2,16,J<LH,W <NH H >JC W >MR >L N<R H KWHN JQVR H KWHN K JWM H XLB W QX LK M KWL >CR T>WH NPCK W >MR L> KJ <TH TTN W LQXTJ B XZQ K BCLT H BFR JQX >T MZLG CLWC H CNJM B JDW W HKH B SJR >W B PRWR KWL >CR J<LH H MZLG JQX >M R< HW> W >M VWB L BD M XZH H TNWPH W CWQ H JMJN,None,None,,,,0,0 000 0 000 0 010 00 000 0 0000 0000 0 0000 0 000 0 111 0 00 00 0 000 000 0000 0000 0 000 00 00 000 000 0 00111 0 000 0 0000 1 000 000 00 0000 0000 0 0000 1 111 1 111 0 000 00 0 0000 110 000 0000 0 0000 000 00 11 111 1 11 000 0 00 0 011 1 11111 1 110 0 0000,hif,impf,,,,,,,
1997442,<LH[,4Q51,1_Samuel,2,19,H<LTH,W M<JL QVN T<FH LW >MW W H<LTH LW M JMJM JMJMH B <LWTH >T >JCH L ZBWX >T ZBX H JMJM,None,None,,,,1,1 1111 111 0000 11 111 1 11000 00 0 0000 00000 0 00111 11 1111 0 0000 00 001 1 1110,hif,perf,,,,,,,
1997448,<LH[,4Q51,1_Samuel,2,19,<LWTH,W M<JL QVN T<FH LW >MW W H<LTH LW M JMJM JMJMH B <LWTH >T >JCH L ZBWX >T ZBX H JMJM,None,None,,,,1,1 1111 111 0000 11 111 1 11000 00 0 0000 00000 0 00111 11 1111 0 0000 00 001 1 1110,qal,infc,,,,,,,
1997485,HLK[,4Q51,1_Samuel,2,20,JLK,W BRK <LJ >T >LQNH W >T >CTW L >MR JCLM JHWH LK ZR< MN H >CH H Z>T TXT H C>LH >CR HC>JLT L JHWH W JLK H >JC L MQWMW,None,None,,,,0,0 000 001 00 01111 1 11 1111 0 000 0000 0111 00 000 00 0 000 0 000 001 1 1111 000 000001 1 1000 0 000 0 000 0 00000,qal,wayq,,,,,,,
1997572,<BR[,4Q51,1_Samuel,2,24,M<BRJM,>L BNJ KJ LW> VWBH H CMW<H >CR >NKJ CWM< >L T<FWN KN KJ LW> VWBWT H CMW<WT >CR >NJ CWM< M<BRJM <M JHWH,None,None,,,,0,11 111 11 111 1111 1 10000 000 0000 0001 11 11111 11 11 110 00011 1 111111 000 000 0000 000011 11 1111,hif,ptca,,,,,,,
1997626,BW>[,4Q51,1_Samuel,2,27,JBW>,W JBW> >JC >LWHJM >L <LJ W J>MR KH >MR JHWH NGLH NGLJTJ >L BJT >BJK B HJWTM B MYRJM <BDJM L BJT PR<H,None,None,,,,0,1 1111 111 111111 11 111 1 0000 00 000 0000 1111 111111 11 111 1111 1 11111 1 11000 00000 0 000 1111,qal,wayq,,,,,,,
1997636,GLH[,4Q51,1_Samuel,2,27,NGLH,W JBW> >JC >LWHJM >L <LJ W J>MR KH >MR JHWH NGLH NGLJTJ >L BJT >BJK B HJWTM B MYRJM <BDJM L BJT PR<H,None,None,,,,0,1 1111 111 111111 11 111 1 0000 00 000 0000 1111 111111 11 111 1111 1 11111 1 11000 00000 0 000 1111,nif,infa,,,,,,,
1997637,GLH[,4Q51,1_Samuel,2,27,NGLJTJ,W JBW> >JC >LWHJM >L <LJ W J>MR KH >MR JHWH NGLH NGLJTJ >L BJT >BJK B HJWTM B MYRJM <BDJM L BJT PR<H,None,None,,,,0,1 1111 111 111111 11 111 1 0000 00 000 0000 1111 111111 11 111 1111 1 11111 1 11000 00000 0 000 1111,nif,perf,,,,,,,
1997663,<LH[,4Q51,1_Samuel,2,28,<LWT,W BXWR >T BJT >BJK M KWL CBVJ JFR>L LJ L KWHN L <LWT <L MZBXJ W L HQVJR QVRT W L F>T >PWD W >TNH L BJT >BJK >T KWL >CJ BNJ JFR>L L >KL,None,None,,,,0,1 1111 11 111 1111 1 111 0000 00000 00 0 0000 1 1111 11 11111 1 1 11111 1111 1 0 000 0000 0 0000 0 000 1111 11 111 111 111 11111 1 110,qal,infc,,,,,,,
1997724,HLK[,4Q51,1_Samuel,2,30,JTHLKW,<L KN KH >MR JHWH >LHJ JFR>L >MRTJ BJTK W BJT >BJK JTHLKW L PNJ <D <WLM W <TH L KN N>M JHWH XLJLH LJ KJ MKBDJ >KBD W BWZJ JQLW,None,None,,,,0,11 11 11 111 1111 1011 11110 00000 0111 1 111 1111 111111 1 111 11 1111 1 111 0 00 010 0011 10111 11 11 11111 1111 1 1111 1111,hit,impf,,,,,,,
1997746,BW>[,4Q51,1_Samuel,2,31,B>JM,HNH JMJM B>JM W GD<TJ >T ZR<K W ZR< BJT >BJK,None,None,,,,0,111 1010 0000 0 00001 11 1111 1 111 111 1111,qal,ptca,,,,,,,
1997788,NPL[,4Q51,1_Samuel,2,33,JPWLW,W >JC LW> >KRJT LK M <M MZBXJ L KLWT >T <JNJW W L HDJB >T NPCW W KWL MRBJT BJTK JPWLW B XRB >NCJM,None,None,,,,0,1 111 111 11111 11 1 11 00000 0 0000 01 00000 0 1 1111 11 1111 1 111 11111 1111 00000 0 000 00000,qal,impf,,,,,,,
1997799,BW>[,4Q51,1_Samuel,2,34,JBW>,W ZH LK H >WT >CR JBW> <L CNJ BNJK H >LH XPNJ W PJNXS B JWM >XD JMWTW CNJHM B XRB >NCJM,None,None,,,,0,0 11 11 1 111 111 1111 11 111 1111 1 101 1000 0 00001 1 111 111 11111 11111 1 111 11111,qal,impf,,,,,,,
1997837,HLK[,4Q51,1_Samuel,2,35,HTHLK,W HQJMWTJ LJ KWHN N>MN >CR KWL >CR B LBBJ W B NPCJ J<FH W BNJTJ LW BJT N>MN W HTHLK L PNJ MCJXJ KWL H JMJM,None,None,,,,0,1 1110011 01 1111 1111 111 111 111 1 1111 1 1 1111 1110 0 00000 01 111 1111 1 11111 1 111 11111 111 1 1111,hit,perf,,,,,,,
1997852,BW>[,4Q51,1_Samuel,2,36,JBW>,W HJH KWL H NWTR B BJTK JBW> L HCTXWT LW L >GWRT KSP W KKR LXM L >MWR SPXNJ N> >L >XT H KHNWT L >KWL PT LXM JHWH,None,None,,,,0,1 110 110 0 0000 1 1111 1111 1 111111 11 1 11111 111 1 111 110 0 0000 11111 11 11 111 1 11111 1 1111 11 111 1111,qal,impf,,,,,,,
1997964,NPL[,4Q51,1_Samuel,3,19,HPJL,W JGDL CMW>L W JHWH HJH <MW W LW> HPJL M KWL DBRJW >RYH,W LW> HPJL M KWL DBRJW >RYH,,>RYH,,1,1,0 0001 11111 1 1111 111 111 1 111 1111 1 111 11111 0000,hif,perf,,,,,,,
