verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,sign_info,stem,tense,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,motion_type,spatial_arg_type,preposition_1,preposition_2,preposition_3,preposition_4,comments,reconstructed_verse
2036898,CWB[,4Q76,Malachi,3,7,>CWBH,L M JMJ >BTJKM SRTM M XQJ W L> CMRTM CWBW >LJ W >CWBH >LJKM >MR JHWH YB>WT W >MRT B MH NCWB,1 1 111 111111 1111 1 111 1 11 11111 0000 000 1 11111 11111 111 1111 11111 0 0000 0 01 1111,qal,impf,None,None,,,,,,,,,,,,,,,,,,[L M JMJ >BTJKM SRTM M XQJ W L> CMRTM] CWBW >LJ [W >CWBH >LJKM >MR JHWH YB>WT] W >MRT B M[H NCWB]
2036907,CWB[,4Q76,Malachi,3,7,NCWB,L M JMJ >BTJKM SRTM M XQJ W L> CMRTM CWBW >LJ W >CWBH >LJKM >MR JHWH YB>WT W >MRT B MH NCWB,1 1 111 111111 1111 1 111 1 11 11111 0000 000 1 11111 11111 111 1111 11111 0 0000 0 01 1111,qal,impf,None,None,,,,,,,,,,,,,,,,,,[L M JMJ >BTJKM SRTM M XQJ W L> CMRTM] CWBW >LJ [W >CWBH >LJKM >MR JHWH YB>WT] W >MRT B M[H NCWB]
310346,BW>[,MT,Malachi,3,10,HBJ>W,HBJ>W >T KL H M<FR >L BJT H >WYR W JHJ VRP B BJTJ W BXNWNJ N> B Z>T >MR JHWH YB>WT >M L> >PTX LKM >T >RBWT H CMJM W HRJQTJ LKM BRKH <D BLJ DJ,,hif,impv,HBJ>W >T KL H M<FR >L BJT H >WYR,,>L BJT H >WYR,>L BJT/ H >WYR/,,0,prep,,,det,subs,complex,,,>L,,,,,
2036940,BW>[,4Q76,Malachi,3,10,HBJ>W,HBJ>W >T KL M<FR >L BJT H >WYR W JHJ VRP B BTJ W BXNWNJ N> B ZWT >MR JHWH YB>WT >M L> >PTX LKM >T >RBWT H CMJM W HRJQTJ LKM >T H BRKH <D BLJ DJ,00000 00 00 0000 00 001 1 1111 1 111 111 0 000 0 000000 00 0 000 000 1111 11111 11 11 0000 000 00 00000 0 0111 1 111111 111 00 0 0000 00 000 00,hif,impv,None,None,,,,,,,,,,,,,,,,,,HBJ>W >T KL M<FR >L BJ[T H >WYR W JHJ VRP] B BTJ W BXNWNJ N> B ZWT >MR [JHWH YB>WT >M L>] >PTX LKM >T >RBWT H C[MJM W HRJQTJ LKM] >T H BRKH <D BLJ DJ
310445,HLK[,MT,Malachi,3,14,HLKNW,>MRTM CW> <BD >LHJM W MH BY< KJ CMRNW MCMRTW W KJ HLKNW QDRNJT M PNJ JHWH YB>WT,,qal,perf,W KJ HLKNW QDRNJT M PNJ JHWH YB>WT,,no complement,no complement,,,,,,,,,,,,,,,,
310516,CWB[,MT,Malachi,3,18,CBTM,W CBTM W R>JTM BJN YDJQ L RC< BJN <BD >LHJM L >CR L> <BDW,,qal,perf,W CBTM,,no complement,no complement,,,,,,,,,,,,,,,,
2037136,BW>[,4Q76,Malachi,3,19,B>,KJ HNH H JWM B> B<R K TNWR W HJW KL ZDJM W KL <FH RC<H QC W LHV >TM H JWM H B> >MR JHWH YB>WT >CR L> J<ZB LHM CRC W <NP,11 111 1 111 11 000 1 1111 1 111 11 1111 1 11 111 1111 11 1 111 100 0 000 0 00 001 1111 11111 100 11 0000 000 000 0 000,qal,ptca,None,None,,,,,,,,,,,,,,,,,,[KJ HNH H JWM B>] B<R [K TNWR W HJW KL ZDJM W KL <FH RC<H QC W LHV >]TM H JWM H B> >M[R JHWH YB>WT >]CR [L>] J<ZB LHM CRC W <NP
2037155,BW>[,4Q76,Malachi,3,19,B>,KJ HNH H JWM B> B<R K TNWR W HJW KL ZDJM W KL <FH RC<H QC W LHV >TM H JWM H B> >MR JHWH YB>WT >CR L> J<ZB LHM CRC W <NP,11 111 1 111 11 000 1 1111 1 111 11 1111 1 11 111 1111 11 1 111 100 0 000 0 00 001 1111 11111 100 11 0000 000 000 0 000,qal,ptca,None,None,,,,,,,,,,,,,,,,,,[KJ HNH H JWM B>] B<R [K TNWR W HJW KL ZDJM W KL <FH RC<H QC W LHV >]TM H JWM H B> >M[R JHWH YB>WT >]CR [L>] J<ZB LHM CRC W <NP
310577,JY>[,MT,Malachi,3,20,JY>TM,W ZRXH LKM JR>J CMJ CMC YDQH W MRP> B KNPJH W JY>TM W PCTM K <GLJ MRBQ,,qal,perf,W JY>TM,,no complement,no complement,,,,,,,,,,,,,,,,
310626,BW>[,MT,Malachi,3,23,BW>,HNH >NKJ CLX LKM >T >LJH H NBJ> L PNJ BW> JWM JHWH H GDWL W H NWR>,,qal,infc,L PNJ BW> JWM JHWH H GDWL W H NWR>,JWM JHWH H GDWL W H NWR>,no complement,no complement,,,,,,,,,,,,,,,,
310635,CWB[,MT,Malachi,3,24,HCJB,W HCJB LB >BWT <L BNJM W LB BNJM <L >BWTM PN >BW> W HKJTJ >T H >RY XRM,,hif,perf,W HCJB LB >BWT <L BNJM,,<L BNJM,<L BN/,,0,prep,,,und,subs,simple,,,<L,,,,,
310646,BW>[,MT,Malachi,3,24,>BW>,W HCJB LB >BWT <L BNJM W LB BNJM <L >BWTM PN >BW> W HKJTJ >T H >RY XRM,,qal,impf,PN >BW>,,no complement,no complement,,,,,,,,,,,,,,,,
2037240,CWB[,4Q76,Malachi,3,24,HCJB,W HCJB LB >BWT <L BNJM W LB BNJM <L >BWTM PN >BW> W HKJTJ >T H >RY XRM,1 1111 11 0000 11 1111 1 11 1111 11 11111 11 1111 0 00000 11 1 111 111,hif,perf,W HCJB LB >BWT <L BNJM,,<L BNJM,,,0,,,,,,,,,<L,,,,,[W HCJB LB] >BWT [<L BNJM W LB BNJM <L >BWTM PN >BW>] W HKJTJ [>T H >RY XRM]
