verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,dir_he_dss,sign_info,stem,tense,motion_type,comments,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7
31180,JY>[,MT,Exodus,5,20,Y>TM,W JPG<W >T MCH W >T >HRN NYBJM L QR>TM B Y>TM M >T PR<H,B Y>TM M >T PR<H,,M >T PR<H,MN >T== PR<H/,,0,prep + prep,,,det,subs,simple,,,qal,infc,,,MN,>T==,,,,,
31211,CWB[,MT,Exodus,5,22,JCB,W JCB MCH >L JHWH W J>MR >DNJ LMH HR<TH L <M H ZH LMH ZH CLXTNJ,W JCB MCH >L JHWH,MCH,>L JHWH,>L JHWH/,,0,prep,pers,anim,det,nmpr,simple,,,qal,wayq,,,>L,,,,,,
31231,BW>[,MT,Exodus,5,23,B>TJ,W M >Z B>TJ >L PR<H L DBR B CMK HR< L <M H ZH W HYL L> HYLT >T <MK,W M >Z B>TJ >L PR<H,,>L PR<H,>L PR<H/,,0,prep,,,det,subs,simple,,,qal,perf,,,>L,,,,,,
31343,JY>[,MT,Exodus,6,6,HWY>TJ,LKN >MR L BNJ JFR>L >NJ JHWH W HWY>TJ >TKM M TXT SBLT MYRJM W HYLTJ >TKM M <BDTM W G>LTJ >TKM B ZRW< NVWJH W B CPVJM GDLJM,W HWY>TJ >TKM M TXT SBLT MYRJM,,M TXT SBLT MYRJM,MN TXT/ SBLWT/ MYRJM/,,0,prep,topo,inanim,det,subs,complex,,,hif,perf,,,MN,,,,,,
31382,JY>[,MT,Exodus,6,7,MWYJ>,W LQXTJ >TKM LJ L <M W HJJTJ LKM L >LHJM W JD<TM KJ >NJ JHWH >LHJKM H MWYJ> >TKM M TXT SBLWT MYRJM,H MWYJ> >TKM M TXT SBLWT MYRJM,,M TXT SBLWT MYRJM,MN TXT/ SBLWT/ MYRJM/,,0,prep,topo,inanim,det,subs,complex,,,hif,ptca,,,MN,,,,,,
31389,BW>[,MT,Exodus,6,8,HB>TJ,W HB>TJ >TKM >L H >RY >CR NF>TJ >T JDJ L TT >TH L >BRHM L JYXQ W L J<QB W NTTJ >TH LKM MWRCH >NJ JHWH,W HB>TJ >TKM >L H >RY,,>L H >RY,>L H >RY/,,0,prep,,,det,subs,simple,,,hif,perf,,,>L,,,,,,
31441,BW>[,MT,Exodus,6,11,B>,B> DBR >L PR<H MLK MYRJM W JCLX >T BNJ JFR>L M >RYW,B>,,no complement,no complement,,,,,,,,,,,qal,impv,,,,,,,,,
31495,JY>[,MT,Exodus,6,13,HWYJ>,W JDBR JHWH >L MCH W >L >HRN W JYWM >L BNJ JFR>L W >L PR<H MLK MYRJM L HWYJ> >T BNJ JFR>L M >RY MYRJM,L HWYJ> >T BNJ JFR>L M >RY MYRJM,,M >RY MYRJM,MN >RY/ MYRJM/,,0,prep,topo,inanim,det,subs,complex,,,hif,infc,,,MN,,,,,,
31712,JY>[,MT,Exodus,6,26,HWYJ>W,HW> >HRN W MCH >CR >MR JHWH LHM HWYJ>W >T BNJ JFR>L M >RY MYRJM <L YB>TM,HWYJ>W >T BNJ JFR>L M >RY MYRJM <L YB>TM,,M >RY MYRJM,MN >RY/ MYRJM/,,0,prep,topo,inanim,det,subs,complex,,,hif,impv,,,MN,,,,,,
31729,JY>[,MT,Exodus,6,27,HWYJ>,HM H MDBRJM >L PR<H MLK MYRJM L HWYJ> >T BNJ JFR>L M MYRJM HW> MCH W >HRN,L HWYJ> >T BNJ JFR>L M MYRJM,,M MYRJM,MN MYRJM/,,0,prep,topo,inanim,det,nmpr,simple,,,hif,infc,,,MN,,,,,,
31847,JY>[,MT,Exodus,7,4,HWY>TJ,W L> JCM< >LKM PR<H W NTTJ >T JDJ B MYRJM W HWY>TJ >T YB>TJ >T <MJ BNJ JFR>L M >RY MYRJM B CPVJM GDLJM,W HWY>TJ >T YB>TJ >T <MJ BNJ JFR>L M >RY MYRJM B CPVJM GDLJM,,M >RY MYRJM,MN >RY/ MYRJM/,,0,prep,topo,inanim,det,subs,complex,,,hif,perf,,,MN,,,,,,
31873,JY>[,MT,Exodus,7,5,HWY>TJ,W JD<W MYRJM KJ >NJ JHWH B NVTJ >T JDJ <L MYRJM W HWY>TJ >T BNJ JFR>L M TWKM,W HWY>TJ >T BNJ JFR>L M TWKM,,M TWKM,MN TWK/,,0,prep,,,det,subs,complex,,,hif,perf,,,MN,,,,,,
31942,BW>[,MT,Exodus,7,10,JB>,W JB> MCH W >HRN >L PR<H W J<FW KN K >CR YWH JHWH W JCLK >HRN >T MVHW L PNJ PR<H W L PNJ <BDJW W JHJ L TNJN,W JB> MCH W >HRN >L PR<H,MCH W >HRN,>L PR<H,>L PR<H/,,0,prep,,,det,subs,simple,,,qal,wayq,,,>L,,,,,,
32030,HLK[,MT,Exodus,7,15,LK,LK >L PR<H B BQR HNH JY> H MJMH W NYBT L QR>TW <L FPT H J>R W H MVH >CR NHPK L NXC TQX B JDK,LK >L PR<H B BQR,,>L PR<H,>L PR<H/,,0,prep,,,det,subs,simple,,,qal,impv,,,>L,,,,,,
32037,JY>[,MT,Exodus,7,15,JY>,LK >L PR<H B BQR HNH JY> H MJMH W NYBT L QR>TW <L FPT H J>R W H MVH >CR NHPK L NXC TQX B JDK,HNH JY> H MJMH,,H MJMH,H MJM/,,1,dir-he,,,det,subs,simple,,,qal,ptca,,,,,,,,,
32271,PNH[,MT,Exodus,7,23,JPN,W JPN PR<H W JB> >L BJTW W L> CT LBW GM L Z>T,W JPN PR<H,PR<H,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
32274,BW>[,MT,Exodus,7,23,JB>,W JPN PR<H W JB> >L BJTW W L> CT LBW GM L Z>T,W JB> >L BJTW,,>L BJTW,>L BJT/,,0,prep,,,det,subs,complex,,,qal,wayq,,,>L,,,,,,
32318,BW>[,MT,Exodus,7,26,B>,W J>MR JHWH >L MCH B> >L PR<H W >MRT >LJW KH >MR JHWH CLX >T <MJ W J<BDNJ,B> >L PR<H,,>L PR<H,>L PR<H/,,0,prep,,,det,subs,simple,,,qal,impv,,,>L,,,,,,
32353,<LH[,MT,Exodus,7,28,<LW,W CRY H J>R YPRD<JM W <LW W B>W B BJTK W B XDR MCKBK W <L MVTK W B BJT <BDJK W B <MK W B TNWRJK W B MC>RWTJK,W <LW,,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
32355,BW>[,MT,Exodus,7,28,B>W,W CRY H J>R YPRD<JM W <LW W B>W B BJTK W B XDR MCKBK W <L MVTK W B BJT <BDJK W B <MK W B TNWRJK W B MC>RWTJK,W B>W B BJTK W B XDR MCKBK W <L MVTK W B BJT <BDJK W B <MK W B TNWRJK W B MC>RWTJK,,B BJTK W B XDR MCKBK W <L MVTK W B BJT <BDJK W B <MK W B TNWRJK W B MC>RWTJK,B BJT/ W B XDR/ MCKB/ W <L MVH=/ W B BJT/ <BD/ W B <M/ W B TNWR/ W B MC>RT/,,0,prep + prep + prep + prep + prep + prep + prep,,,det,subs,complex,,,qal,perf,,,B,B,<L,B,B,B,B
32387,<LH[,MT,Exodus,7,29,J<LW,W BKH W B <MK W B KL <BDJK J<LW H YPRD<JM,W BKH W B <MK W B KL <BDJK J<LW H YPRD<JM,H YPRD<JM,BKH W B <MK W B KL <BDJK,B W B <M/ W B KL/ <BD/,,0,prep + prep + prep,,,det,subs,complex,,,qal,impf,,,B,B,B,,,,
32414,<LH[,MT,Exodus,8,1,H<L,W J>MR JHWH >L MCH >MR >L >HRN NVH >T JDK B MVK <L H NHRT <L H J>RJM W <L H >GMJM W H<L >T H YPRD<JM <L >RY MYRJM,W H<L >T H YPRD<JM <L >RY MYRJM,,<L >RY MYRJM,<L >RY/ MYRJM/,,0,prep,topo,inanim,det,subs,complex,,,hif,impv,,,<L,,,,,,
32430,<LH[,MT,Exodus,8,2,T<L,W JV >HRN >T JDW <L MJMJ MYRJM W T<L H YPRD< W TKS >T >RY MYRJM,W T<L H YPRD<,H YPRD<,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
32446,<LH[,MT,Exodus,8,3,J<LW,W J<FW KN H XRVMJM B LVJHM W J<LW >T H YPRD<JM <L >RY MYRJM,W J<LW >T H YPRD<JM <L >RY MYRJM,,<L >RY MYRJM,<L >RY/ MYRJM/,,0,prep,topo,inanim,det,subs,complex,,,hif,wayq,,,<L,,,,,,
32467,SWR[,MT,Exodus,8,4,JSR,W JQR> PR<H L MCH W L >HRN W J>MR H<TJRW >L JHWH W JSR H YPRD<JM MMNJ W M <MJ W >CLXH >T H <M W JZBXW L JHWH,W JSR H YPRD<JM MMNJ W M <MJ,,MMNJ W M <MJ,MN W MN <M/,,0,prep + prep,,,det,subs,complex,,,hif,impf,,,MN,MN,,,,,
32529,SWR[,MT,Exodus,8,7,SRW,W SRW H YPRD<JM MMK W M BTJK W M <BDJK W M <MK RQ B J>R TC>RNH,W SRW H YPRD<JM MMK W M BTJK W M <BDJK W M <MK,H YPRD<JM,MMK W M BTJK W M <BDJK W M <MK,MN W MN BJT/ W MN <BD/ W MN <M/,,0,prep + prep + prep + prep,,,det,subs,complex,,,qal,perf,,,MN,MN,MN,MN,,,
32548,JY>[,MT,Exodus,8,8,JY>,W JY> MCH W >HRN M <M PR<H W JY<Q MCH >L JHWH <L DBR H YPRD<JM >CR FM L PR<H,W JY> MCH W >HRN M <M PR<H,MCH W >HRN,M <M PR<H,MN <M PR<H/,,0,prep + prep,,,det,subs,simple,,,qal,wayq,,,MN,<M,,,,,
32686,JY>[,MT,Exodus,8,14,HWYJ>,W J<FW KN H XRVMJM B LVJHM L HWYJ> >T H KNJM W L> JKLW W THJ H KNM B >DM W B BHMH,L HWYJ> >T H KNJM,,no complement,no complement,,,,,,,,,,,hif,infc,,,,,,,,,
32740,JY>[,MT,Exodus,8,16,JWY>,W J>MR JHWH >L MCH HCKM B BQR W HTJYB L PNJ PR<H HNH JWY> H MJMH W >MRT >LJW KH >MR JHWH CLX <MJ W J<BDNJ,HNH JWY> H MJMH,,H MJMH,H MJM/,,1,dir-he,,,det,subs,simple,,,qal,ptca,,,,,,,,,
32836,BW>[,MT,Exodus,8,20,JB>,W J<F JHWH KN W JB> <RB KBD BJTH PR<H W BJT <BDJW W B KL >RY MYRJM TCXT H >RY M PNJ H <RB,W JB> <RB KBD BJTH PR<H W BJT <BDJW W B KL >RY MYRJM,<RB KBD,BJTH PR<H W BJT <BDJW W B KL >RY MYRJM,BJT/ PR<H/ W BJT/ <BD/ W B KL/ >RY/ MYRJM/,,1,dir-he + prep,topo,inanim,det,subs,complex,,,qal,wayq,,,B,,,,,,
32866,HLK[,MT,Exodus,8,21,LKW,W JQR> PR<H >L MCH W L >HRN W J>MR LKW ZBXW L >LHJKM B >RY,LKW,,no complement,no complement,,,,,,,,,,,qal,impv,,,,,,,,,
32901,HLK[,MT,Exodus,8,23,NLK,DRK CLCT JMJM NLK B MDBR W ZBXNW L JHWH >LHJNW K >CR J>MR >LJNW,DRK CLCT JMJM NLK B MDBR,,B MDBR,B H MDBR/,,0,prep,,,det,subs,simple,,,qal,impf,,,B,,,,,,
32933,HLK[,MT,Exodus,8,24,LKT,W J>MR PR<H >NKJ >CLX >TKM W ZBXTM L JHWH >LHJKM B MDBR RQ HRXQ L> TRXJQW L LKT H<TJRW B<DJ,L LKT,,no complement,no complement,,,,,,,,,,,qal,infc,,,,,,,,,
32941,JY>[,MT,Exodus,8,25,JWY>,W J>MR MCH HNH >NKJ JWY> M <MK W H<TRTJ >L JHWH W SR H <RB M PR<H M <BDJW W M <MW MXR RQ >L JSP PR<H HTL L BLTJ CLX >T H <M L ZBX L JHWH,HNH >NKJ JWY> M <MK,>NKJ,M <MK,MN <M,,0,prep + prep,,,det,,simple,,,qal,ptca,,,MN,<M,,,,,
32949,SWR[,MT,Exodus,8,25,SR,W J>MR MCH HNH >NKJ JWY> M <MK W H<TRTJ >L JHWH W SR H <RB M PR<H M <BDJW W M <MW MXR RQ >L JSP PR<H HTL L BLTJ CLX >T H <M L ZBX L JHWH,W SR H <RB M PR<H M <BDJW W M <MW MXR,H <RB,M PR<H M <BDJW W M <MW,MN PR<H/ MN <BD/ W MN <M/,,0,prep + prep + prep,,,det,subs,complex,,,qal,perf,,,MN,MN,MN,,,,
32976,JY>[,MT,Exodus,8,26,JY>,W JY> MCH M <M PR<H W J<TR >L JHWH,W JY> MCH M <M PR<H,MCH,M <M PR<H,MN <M PR<H/,,0,prep + prep,,,det,subs,simple,,,qal,wayq,,,MN,<M,,,,,
32992,SWR[,MT,Exodus,8,27,JSR,W J<F JHWH K DBR MCH W JSR H <RB M PR<H M <BDJW W M <MW L> NC>R >XD,W JSR H <RB M PR<H M <BDJW W M <MW,H <RB,M PR<H M <BDJW W M <MW,MN PR<H/ MN <BD/ W MN <M/,,0,prep + prep + prep,,,det,subs,complex,,,qal,wayq,,,MN,MN,MN,,,,
33027,BW>[,MT,Exodus,9,1,B>,W J>MR JHWH >L MCH B> >L PR<H W DBRT >LJW KH >MR JHWH >LHJ H <BRJM CLX >T <MJ W J<BDNJ,B> >L PR<H,,>L PR<H,>L PR<H/,,0,prep,,,det,subs,simple,,,qal,impv,,,>L,,,,,,
33408,<WZ[,MT,Exodus,9,19,H<Z,W <TH CLX H<Z >T MQNK W >T KL >CR LK B FDH KL H >DM W H BHMH >CR JMY> B FDH W L> J>SP H BJTH W JRD <LHM H BRD W MTW,H<Z >T MQNK W >T KL,,no complement,no complement,,,,,,,,,,,hif,impv,,,,,,,,,
33436,JRD[,MT,Exodus,9,19,JRD,W <TH CLX H<Z >T MQNK W >T KL >CR LK B FDH KL H >DM W H BHMH >CR JMY> B FDH W L> J>SP H BJTH W JRD <LHM H BRD W MTW,W JRD <LHM H BRD,H BRD,<LHM,<L,,0,prep,prsf,,det,prsf,simple,,,qal,perf,,,<L,,,,,,
33450,NWS[,MT,Exodus,9,20,HNJS,H JR> >T DBR JHWH M <BDJ PR<H HNJS >T <BDJW W >T MQNHW >L H BTJM,HNJS >T <BDJW W >T MQNHW >L H BTJM,,>L H BTJM,>L H BJT/,,0,prep,,,det,subs,simple,,,hif,perf,,,>L,,,,,,
33526,HLK[,MT,Exodus,9,23,THLK,W JV MCH >T MVHW <L H CMJM W JHWH NTN QLT W BRD W THLK >C >RYH W JMVR JHWH BRD <L >RY MYRJM,W THLK >C >RYH,>C,>RYH,>RY/,,1,dir-he,,,det,subs,simple,,,qal,wayq,,,,,,,,,
33656,JY>[,MT,Exodus,9,29,Y>TJ,W J>MR >LJW MCH K Y>TJ >T H <JR >PRF >T KPJ >L JHWH H QLWT JXDLWN W H BRD L> JHJH <WD LM<N TD< KJ L JHWH H >RY,K Y>TJ >T H <JR,,no complement,no complement,,,,,,,,,,,qal,infc,,,,,,,,,
33720,JY>[,MT,Exodus,9,33,JY>,W JY> MCH M <M PR<H >T H <JR W JPRF KPJW >L JHWH W JXDLW H QLWT W H BRD W MVR L> NTK >RYH,W JY> MCH M <M PR<H >T H <JR,MCH,M <M PR<H,MN <M PR<H/,,0,prep + prep,,,det,subs,simple,,,qal,wayq,,,MN,<M,,,,,
33743,NTK[,MT,Exodus,9,33,NTK,W JY> MCH M <M PR<H >T H <JR W JPRF KPJW >L JHWH W JXDLW H QLWT W H BRD W MVR L> NTK >RYH,W MVR L> NTK >RYH,MVR,>RYH,>RY/,,1,dir-he,,,det,subs,simple,,,nif,perf,,,,,,,,,
33790,BW>[,MT,Exodus,10,1,B>,W J>MR JHWH >L MCH B> >L PR<H KJ >NJ HKBDTJ >T LBW W >T LB <BDJW LM<N CTJ >TTJ >LH B QRBW,B> >L PR<H,,>L PR<H,>L PR<H/,,0,prep,,,det,subs,simple,,,qal,impv,,,>L,,,,,,
33834,BW>[,MT,Exodus,10,3,JB>,W JB> MCH W >HRN >L PR<H W J>MRW >LJW KH >MR JHWH >LHJ H <BRJM <D MTJ M>NT L <NT M PNJ CLX <MJ W J<BDNJ,W JB> MCH W >HRN >L PR<H,MCH W >HRN,>L PR<H,>L PR<H/,,0,prep,,,det,subs,simple,,,qal,wayq,,,>L,,,,,,
33869,BW>[,MT,Exodus,10,4,MBJ>,KJ >M M>N >TH L CLX >T <MJ HNNJ MBJ> MXR >RBH B GBLK,KJ HNNJ MBJ> MXR >RBH B GBLK,,B GBLK,B GBWL/,,0,prep,,,det,subs,complex,,,hif,ptca,,,B,,,,,,
33942,PNH[,MT,Exodus,10,6,JPN,W ML>W BTJK W BTJ KL <BDJK W BTJ KL MYRJM >CR L> R>W >BTJK W >BWT >BTJK M JWM HJWTM <L H >DMH <D H JWM H ZH W JPN W JY> M <M PR<H,W JPN,,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
33944,JY>[,MT,Exodus,10,6,JY>,W ML>W BTJK W BTJ KL <BDJK W BTJ KL MYRJM >CR L> R>W >BTJK W >BWT >BTJK M JWM HJWTM <L H >DMH <D H JWM H ZH W JPN W JY> M <M PR<H,W JY> M <M PR<H,,M <M PR<H,MN <M PR<H/,,0,prep + prep,,,det,subs,simple,,,qal,wayq,,,MN,<M,,,,,
33976,CWB[,MT,Exodus,10,8,JWCB,W JWCB >T MCH W >T >HRN >L PR<H W J>MR >LHM LKW <BDW >T JHWH >LHJKM MJ W MJ H HLKJM,W JWCB >T MCH W >T >HRN >L PR<H,>T MCH W >T >HRN,>L PR<H,>L PR<H/,,0,prep,,,det,subs,simple,,,hof,wayq,,,>L,,,,,,
33987,HLK[,MT,Exodus,10,8,LKW,W JWCB >T MCH W >T >HRN >L PR<H W J>MR >LHM LKW <BDW >T JHWH >LHJKM MJ W MJ H HLKJM,LKW,,no complement,no complement,,,,,,,,,,,qal,impv,,,,,,,,,
33996,HLK[,MT,Exodus,10,8,HLKJM,W JWCB >T MCH W >T >HRN >L PR<H W J>MR >LHM LKW <BDW >T JHWH >LHJKM MJ W MJ H HLKJM,H HLKJM,,no complement,no complement,,,,,,,,,,,qal,ptca,,,,,,,,,
34005,HLK[,MT,Exodus,10,9,NLK,W J>MR MCH B N<RJNW W B ZQNJNW NLK B BNJNW W B BNWTNW B Y>NNW W B BQRNW NLK KJ XG JHWH LNW,B N<RJNW W B ZQNJNW NLK,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
34016,HLK[,MT,Exodus,10,9,NLK,W J>MR MCH B N<RJNW W B ZQNJNW NLK B BNJNW W B BNWTNW B Y>NNW W B BQRNW NLK KJ XG JHWH LNW,B BNJNW W B BNWTNW B Y>NNW W B BQRNW NLK,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
34042,HLK[,MT,Exodus,10,11,LKW,L> KN LKW N> H GBRJM W <BDW >T JHWH KJ >TH >TM MBQCJM W JGRC >TM M >T PNJ PR<H,LKW N>,,no complement,no complement,,,,,,,,,,,qal,impv,,,,,,,,,
34075,<LH[,MT,Exodus,10,12,J<L,W J>MR JHWH >L MCH NVH JDK <L >RY MYRJM B >RBH W J<L <L >RY MYRJM W J>KL >T KL <FB H >RY >T KL >CR HC>JR H BRD,W J<L <L >RY MYRJM,,<L >RY MYRJM,<L >RY/ MYRJM/,,0,prep,topo,inanim,det,subs,complex,,,qal,impf,,,<L,,,,,,
34129,<LH[,MT,Exodus,10,14,J<L,W J<L H >RBH <L KL >RY MYRJM W JNX B KL GBWL MYRJM KBD M>D L PNJW L> HJH KN >RBH KMHW W >XRJW L> JHJH KN,W J<L H >RBH <L KL >RY MYRJM,H >RBH,<L KL >RY MYRJM,<L KL/ >RY/ MYRJM/,,0,prep,topo,inanim,det,subs,complex,,,qal,wayq,,,<L,,,,,,
34137,NWX[,MT,Exodus,10,14,JNX,W J<L H >RBH <L KL >RY MYRJM W JNX B KL GBWL MYRJM KBD M>D L PNJW L> HJH KN >RBH KMHW W >XRJW L> JHJH KN,W JNX B KL GBWL MYRJM,,B KL GBWL MYRJM,B KL/ GBWL/ MYRJM/,,0,prep,topo,inanim,det,subs,complex,,,qal,wayq,,,B,,,,,,
34202,MHR[,MT,Exodus,10,16,JMHR,W JMHR PR<H L QR> L MCH W L >HRN W J>MR XV>TJ L JHWH >LHJKM W LKM,W JMHR PR<H,PR<H,no complement,no complement,,,,,,,,,,,piel,wayq,,,,,,,,,
34233,SWR[,MT,Exodus,10,17,JSR,W <TH F> N> XV>TJ >K H P<M W H<TJRW L JHWH >LHJKM W JSR M <LJ RQ >T H MWT H ZH,W JSR M <LJ RQ >T H MWT H ZH,,M <LJ,MN <L,,0,prep + prep,,,det,,simple,,,hif,impf,,,MN,<L,,,,,
34243,JY>[,MT,Exodus,10,18,JY>,W JY> M <M PR<H W J<TR >L JHWH,W JY> M <M PR<H,,M <M PR<H,MN <M PR<H/,,0,prep + prep,,,det,subs,simple,,,qal,wayq,,,MN,<M,,,,,
34353,HLK[,MT,Exodus,10,24,LKW,W JQR> PR<H >L MCH W J>MR LKW <BDW >T JHWH RQ Y>NKM W BQRKM JYG GM VPKM JLK <MKM,LKW,,no complement,no complement,,,,,,,,,,,qal,impv,,,,,,,,,
34364,HLK[,MT,Exodus,10,24,JLK,W JQR> PR<H >L MCH W J>MR LKW <BDW >T JHWH RQ Y>NKM W BQRKM JYG GM VPKM JLK <MKM,GM VPKM JLK <MKM,GM VPKM,<MKM,<M,,0,prep,prsf,,det,prsf,simple,,,qal,impf,,,<M,,,,,,
34385,HLK[,MT,Exodus,10,26,JLK,W GM MQNNW JLK <MNW L> TC>R PRSH KJ MMNW NQX L <BD >T JHWH >LHJNW W >NXNW L> ND< MH N<BD >T JHWH <D B>NW CMH,W GM MQNNW JLK <MNW,GM MQNNW,<MNW,<M,,0,prep,prsf,,det,prsf,simple,,,qal,impf,,,<M,,,,,,
34407,BW>[,MT,Exodus,10,26,B>NW,W GM MQNNW JLK <MNW L> TC>R PRSH KJ MMNW NQX L <BD >T JHWH >LHJNW W >NXNW L> ND< MH N<BD >T JHWH <D B>NW CMH,<D B>NW CMH,,CMH,CM,,1,dir-he,,,det,advb,simple,,,qal,infc,,,,,,,,,
34424,HLK[,MT,Exodus,10,28,LK,W J>MR LW PR<H LK M <LJ HCMR LK >L TSP R>WT PNJ KJ B JWM R>TK PNJ TMWT,LK M <LJ,,M <LJ,MN <L,,0,prep + prep,,,det,,simple,,,qal,impv,,,MN,<L,,,,,
34457,BW>[,MT,Exodus,11,1,>BJ>,W J>MR JHWH >L MCH <WD NG< >XD >BJ> <L PR<H W <L MYRJM >XRJ KN JCLX >TKM M ZH K CLXW KLH GRC JGRC >TKM M ZH,<WD NG< >XD >BJ> <L PR<H W <L MYRJM,,<L PR<H W <L MYRJM,<L PR<H/ W <L MYRJM/,,0,prep + prep,topo,inanim,det,subs,complex,,,hif,impf,,,<L,<L,,,,,
34538,JY>[,MT,Exodus,11,4,JWY>,W J>MR MCH KH >MR JHWH K XYT H LJLH >NJ JWY> B TWK MYRJM,K XYT H LJLH >NJ JWY> B TWK MYRJM,>NJ,B TWK MYRJM,B TWK/ MYRJM/,,0,prep,topo,inanim,det,subs,complex,,,qal,ptca,,,B,,,,,,
34610,JRD[,MT,Exodus,11,8,JRDW,W JRDW KL <BDJK >LH >LJ W HCTXWW LJ L >MR Y> >TH W KL H <M >CR B RGLJK W >XRJ KN >Y> W JY> M <M PR<H B XRJ >P,W JRDW KL <BDJK >LH >LJ,KL <BDJK >LH,>LJ,>L,,0,prep,prsf,,det,prsf,simple,,,qal,perf,,,>L,,,,,,
34620,JY>[,MT,Exodus,11,8,Y>,W JRDW KL <BDJK >LH >LJ W HCTXWW LJ L >MR Y> >TH W KL H <M >CR B RGLJK W >XRJ KN >Y> W JY> M <M PR<H B XRJ >P,Y> >TH W KL H <M,>TH W KL H <M,no complement,no complement,,,,,,,,,,,qal,impv,,,,,,,,,
34632,JY>[,MT,Exodus,11,8,>Y>,W JRDW KL <BDJK >LH >LJ W HCTXWW LJ L >MR Y> >TH W KL H <M >CR B RGLJK W >XRJ KN >Y> W JY> M <M PR<H B XRJ >P,W >XRJ KN >Y>,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
34634,JY>[,MT,Exodus,11,8,JY>,W JRDW KL <BDJK >LH >LJ W HCTXWW LJ L >MR Y> >TH W KL H <M >CR B RGLJK W >XRJ KN >Y> W JY> M <M PR<H B XRJ >P,W JY> M <M PR<H B XRJ >P,,M <M PR<H,MN <M PR<H/,,0,prep + prep,,,det,subs,simple,,,qal,wayq,,,MN,<M,,,,,
34904,<BR[,MT,Exodus,12,12,<BRTJ,W <BRTJ B >RY MYRJM B LJLH H ZH W HKJTJ KL BKWR B >RY MYRJM M >DM W <D BHMH W B KL >LHJ MYRJM ><FH CPVJM >NJ JHWH,W <BRTJ B >RY MYRJM B LJLH H ZH,,B >RY MYRJM,B >RY/ MYRJM/,,0,prep,topo,inanim,det,subs,complex,,,qal,perf,,,B,,,,,,
35067,JY>[,MT,Exodus,12,17,HWY>TJ,W CMRTM >T H MYWT KJ B <YM H JWM H ZH HWY>TJ >T YB>WTJKM M >RY MYRJM W CMRTM >T H JWM H ZH L DRTJKM XQT <WLM,KJ B <YM H JWM H ZH HWY>TJ >T YB>WTJKM M >RY MYRJM,,M >RY MYRJM,MN >RY/ MYRJM/,,0,prep,topo,inanim,det,subs,complex,,,hif,perf,,,MN,,,,,,
35202,JY>[,MT,Exodus,12,22,TY>W,W LQXTM >GDT >ZWB W VBLTM B DM >CR B SP W HG<TM >L H MCQWP W >L CTJ H MZWZT MN H DM >CR B SP W >TM L> TY>W >JC M PTX BJTW <D BQR,W >TM L> TY>W <D BQR,>TM,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
35210,<BR[,MT,Exodus,12,23,<BR,W <BR JHWH L NGP >T MYRJM W R>H >T H DM <L H MCQWP W <L CTJ H MZWZT W PSX JHWH <L H PTX W L> JTN H MCXJT L B> >L BTJKM L NGP,W <BR JHWH,JHWH,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
35241,BW>[,MT,Exodus,12,23,B>,W <BR JHWH L NGP >T MYRJM W R>H >T H DM <L H MCQWP W <L CTJ H MZWZT W PSX JHWH <L H PTX W L> JTN H MCXJT L B> >L BTJKM L NGP,L B> >L BTJKM,,>L BTJKM,>L BJT/,,0,prep,,,det,subs,complex,,,qal,infc,,,>L,,,,,,
35264,BW>[,MT,Exodus,12,25,TB>W,W HJH KJ TB>W >L H >RY >CR JTN JHWH LKM K >CR DBR W CMRTM >T H <BDH H Z>T,KJ TB>W >L H >RY,,>L H >RY,>L H >RY/,,0,prep,,,det,subs,simple,,,qal,impf,,,>L,,,,,,
35324,HLK[,MT,Exodus,12,28,JLKW,W JLKW W J<FW BNJ JFR>L K >CR YWH JHWH >T MCH W >HRN KN <FW,W JLKW,,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
35408,JY>[,MT,Exodus,12,31,Y>W,W JQR> L MCH W L >HRN LJLH W J>MR QWMW Y>W M TWK <MJ GM >TM GM BNJ JFR>L W LKW <BDW >T JHWH K DBRKM,Y>W M TWK <MJ,,M TWK <MJ,MN TWK/ <M/,,0,prep,,,det,subs,complex,,,qal,impv,,,MN,,,,,,
35418,HLK[,MT,Exodus,12,31,LKW,W JQR> L MCH W L >HRN LJLH W J>MR QWMW Y>W M TWK <MJ GM >TM GM BNJ JFR>L W LKW <BDW >T JHWH K DBRKM,W LKW,,no complement,no complement,,,,,,,,,,,qal,impv,,,,,,,,,
